,LABEL,DATE_TIME,TEXT,PREPROCESSED_TEXT
1864,1,Fri Jun 05 19:11:54 2009,"To give you an idea of how early I have been getting up this week, sleeping till 6:45 sounds like heaven to me! ",give idea early getting week sleeping till 645 sound like heaven
1865,1,Sat May 30 18:38:20 2009,chinese fooood  mmmmm,chinese food mmmm
1866,0,Mon Jun 15 01:08:04 2009,"Bleehh stupid bad habits. I needa sleeep, but i cant. ",breech stupid bad habit need sleep cant
1867,0,Wed Jun 17 23:46:26 2009,"@Jenny__Kim aww, that sucks ",user www suck
1868,1,Mon Jun 15 22:05:27 2009,"@calisummer Night cali.. that's good, you and I will never fight over our men.    Sweet dreams of joe.",user night cali thats good never fight men sweet dream joe
1869,1,Wed Jun 03 01:14:14 2009,Stuck at work.....don't really feel like doing anything at all....I guess that's why I'm stuck here reading meaningless tweets ,stuck workout really feel like anything all guess thats im stuck reading meaningless tweet
1870,0,Sun Jun 21 05:56:01 2009,"5:50 am - feel like shit, not because of alcohol but because of too much food at girl's night. Food hangover sucks. Gotta run in 2 hours. ",550 feel like shit alcohol much food girl night food hangover suck gotta run 2 hour
1871,1,Mon Jun 01 23:34:41 2009,@LisaMurray I will!!! ,user
1872,0,Fri May 29 22:40:18 2009,@AJanay7: smh dammit man... ,user smh summit man
1873,1,Mon May 04 04:13:03 2009,@BecaBear 1000 = make sure it has the word poo or balls in it  Underbelly DOES suck balls... I gave up on it in wk 3.,user 1000 make sure word poo ball underbelly suck ball gave wk 3
1874,1,Sun Apr 19 05:48:31 2009,...SEBASTIAN VETTEL &amp; NICO ROSBERG!  ;) &lt;3 these guys are talented and cool! congratulations to them... lol,sebastian vetted amp nico roster lt3 guy talented cool congratulation lol
1875,0,Wed Jun 17 05:28:37 2009,nothing is like breakfast in bed when ur sick ,nothing like breakfast bed ur sick
1876,1,Mon Apr 20 06:04:09 2009,My overun phone is still going strong  new chuck episode today yeah!,overrun phone still going strong new chuck episode today yeah
1877,1,Fri May 22 02:18:54 2009,herreee agaaiin ,herreee again
1878,1,Sun Jun 07 01:57:25 2009,@HallCountyGA So it is! Imagine that.  Trout is biting too. ,user imagine trout biting
1879,1,Sat May 16 20:49:30 2009,Oh god seriously drunk ,oh god seriously drunk
1880,1,Sun May 17 11:03:21 2009,@BadSuperhero are you gunna go leciester square? cause idk how to get to clapham ,user gonna go leicester square cause id get clapham
1881,1,Sat May 30 05:17:45 2009,mum and dad just came in with more food! I think I might have lunch after all ,mum dad came food think might lunch
1882,1,Sat May 09 18:30:38 2009,Holy crap I am exhausted! Resting up so I can go see Wolverine later ,holy crap exhausted resting go see wolverine later
1883,1,Mon Jun 15 13:23:27 2009,@geegatessxoh +421904496991. ,user 4219044969 91
1884,1,Tue Jun 16 01:36:38 2009,@willfrancis Waht a Rebl...  peace,user what real peace
1885,1,Sun May 10 09:04:28 2009,@howie_d happy mothers day to you and Leigh! ,user happy mother day leigh
1886,1,Fri May 29 09:14:15 2009,"&quot;Having it all&quot; is babysitting for sick Joey &amp; attending webinar at the same time. Now, me=computer &amp; Joey=DSI. Later: Both=Jr. Scrabble! ",quothaving allquot babysitting sick joey amp attending seminar time computer amp joeydsi later bother scrabble
1887,0,Fri May 29 18:49:20 2009,@VirtualStudios I heard about the sale. I live in AZ  not CA  poo.,user heard sale live az ca poo
1888,0,Tue Apr 07 01:59:41 2009,No O2 GPRS  Anyone else with issues?,o2 gps anyone else issue
1889,0,Sun Jun 14 22:23:42 2009,Ugh... Still have glass in my head from the crash! ,gh still glass head crash
1890,0,Mon May 18 01:46:02 2009,@jeorgina My tutor doesn't pull up her skirt properly ,user tutor doesnt pull skirt properly
1891,1,Sun May 31 08:14:52 2009,Out at Mom &amp; Pops house for a while. Back to the gym this afternoon! Having a great weekend! ,mom amp pop house back gym afternoon great weekend
1892,1,Fri May 29 08:21:48 2009,"My shoutouts today: @chrisandcaleb, @redguitarfreak, @emmysue20 and new follower @ziggie1321.  Thanks for following, guys! ",shutout today user user user new follower user thanks following guy
1893,1,Tue Apr 21 03:46:36 2009,Thanks to @ginader I've rediscovered Daft Punk Alive 2007 and really enjoying it whilst number crunching ,thanks user ive rediscovered daft punk alive 2007 really enjoying whilst number launching
1894,1,Thu May 14 07:43:36 2009,@donAlvar you're right! It's Zhang Yimou. I was confused because they have the same last name. ,user youre right zhang you confused last name
1895,0,Fri Jun 19 08:16:22 2009,"@drunkengeebee Dammit, I clicked the link and the story made me cry too. ",user summit clicked link story made cry
1896,1,Sun Jun 07 11:43:25 2009,"Ok so there are pretty cool nuns  one always talked about funny shit, and the others danced macarena with us xD",ok pretty cool nun one always talked funny shit others danced macarena u xd
1897,0,Fri Jun 05 18:35:43 2009,dropped my phones in the sea  wtf????? now im really stuck here with no phones for couple more days damn.....,dropped phone sea wtf im really stuck phone couple day damn
1898,1,Fri May 22 06:46:50 2009,lovely cloudy day  ..........lol,lovely cloudy day lol
1899,1,Fri Jun 05 17:21:24 2009,"Damn, we lost the game. P struck out 3 times in a row. We have company and she seems to already be over it, though ",damn lost game p struck 3 time row company seems already though
1900,1,Tue Jun 02 20:07:43 2009,@swags0trendee I relized if I'm not following you I won't get what you right 2 me!!! but I'm following you now lol ,user realized im following wont get right 2 im following lol
1901,1,Mon Jun 15 10:51:32 2009,@daysdifference http://twitpic.com/7h3dq - awesomeee ,user user awesome
1902,1,Mon Jun 15 00:22:21 2009,"Coilhouse print ad looks great. Issue 3 will be out in July, Iam so excited! Paigey, your ad looks cool! ",coilhouse print ad look great issue 3 july iam excited page ad look cool
1903,1,Sat Jun 06 07:13:41 2009,"@EbonyIntuition Tiffany! What it do??  You ain't never lie, these pancakes smell like what heaven must look like. lol ",user tiffany aint never lie pancake smell like heaven must look like lol
1904,1,Sun Jun 07 16:58:27 2009,home after a longg but greatt day! bout to showerr then kick it  hit tha cellular!,home long great day bout shower kick hit tha cellular
1905,1,Sun May 03 03:16:48 2009,"@torehtard aw, i feel special :3 i was probably reading when i should've been doing homework  and we have school tomorrow! &gt;.&lt; dnw.",user aw feel special 3 probably reading should homework school tomorrow gilt dn
1906,0,Fri Jun 19 10:30:30 2009,@cooleycakeface when a nigga let his chick talk to him anyway she feel like it  Assshooolllleee,user nigga let chick talk anyway feel like assshooolllleee
1907,1,Fri May 29 11:35:25 2009,@Suai sushi!!!! I've missed u!!!  **rolls out the red carpet** ,user sushi ive missed u roll red carpet
1908,1,Mon Jun 01 03:12:08 2009,"@joe4pixelworks ok, freedom of Choice, ich finde Coda perfekt ",user ok freedom choice ich find coda perfect
1909,0,Fri Jun 19 23:55:50 2009,@vicbeezy was it with Michelle Trachtenberg? That could make it more terrifying.  getoutgetoutgetougetOOOOOUUUUUUUUUUUUUTTTTTTTT,user michelle trachtenberg could make terrifying getoutgetoutgetougetooooouuuuuuuuuuuuutttttttt
1910,0,Sun May 17 10:54:53 2009,Had a great time last evening. But still has chores to do and I'm not feeling good today either.   ,great time last evening still chore im feeling good today either
1911,1,Mon Jun 01 07:54:46 2009,Starting the planning phase for my new top secret web project...More info to come ,starting planning phase new top secret web projector info come
1912,0,Mon Jun 01 12:48:54 2009,@nikkithebee weeeell. not sure what is going on yet. but there's a slight possibility it's a scam. ,user weeeell sure going yet there slight possibility scam
1913,0,Sun Jun 07 08:16:06 2009,headache  ... but sooooo worth it haha,headache voodoo worth haha
1914,1,Sat Jun 06 11:13:28 2009,I was reminded this morning that I'm not a big fan of yard sales.  Bah-humbug! ,reminded morning im big fan yard sale bahhumbug
1915,0,Fri Jun 05 17:21:08 2009,I officially have my apartment.... But can't move in for another week cause the truck  Needs new brakes ,officially apartment cant move another week cause truck need new brake
1916,1,Sun May 17 11:05:07 2009,muhaha and that is the reason why i love mcfly and all my tweets today have been about them and i constantly sound like im stalking them ,haha reason love fly tweet today constantly sound like im stalking
1917,0,Sun May 17 02:32:44 2009,"@hollie__ Damn I forgot she's on today, I'm guna miss it I'm at work  Hopefully someone will record!",user damn forgot shes today im gun miss im work hopefully someone record
1918,1,Fri May 29 15:46:30 2009,i still need to see requiem for a dream. but i realllyy wanna see jared letos new film tooo  it looks amazing,still need see requiem dream really wanna see jared let new film took look amazing
1919,0,Mon Jun 15 03:56:23 2009,@gazzj27 Gareth you suck and until you recognise the true greatness of fishfinger sandwiches you always will. I pity you ,user earth suck recognise true greatness fishfinger sandwich always pity
1920,1,Tue Apr 07 04:54:51 2009,Just for @nnardelli to email round his dep't  http://snurl.com/feo4p Another blog entry: Workload Manager Policy in XML Format - Part II,user email round dept user another blog entry workload manager policy xml format part ii
1921,1,Mon May 04 00:01:51 2009,"@tamihackbarth - was cool. did not know anybody but jp, jm-s &amp; mm. pix are up. fun bunch. u would be happy to know jp &amp; I talked yoga ",user cool know anybody jp jms amp mm pix fun bunch u would happy know jp amp talked yoga
1922,0,Mon Jun 15 14:59:06 2009,@valerierenee the sad things is that in @rikkilazao 's picture is that it wasn't tucked back. ,user sad thing user picture wasnt tucked back
1923,1,Mon Jun 01 05:08:12 2009,Enrolment tom. Probably part of late reg. Please give me 18 units of subjects. ,enrolment tom probably part late reg please give 18 unit subject
1924,1,Mon Apr 20 00:42:38 2009,I'm on twitter - well at least I think I am - I'll get this thing eventually ,im twitter well least think ill get thing eventually
1925,1,Wed Jun 03 08:49:13 2009,@ninoushka #woofwednesday is the day for you! ,user woofwednesday day
1926,0,Sun Jun 07 11:23:06 2009, another early day,another early day
1927,0,Sun Jun 07 09:58:38 2009,is at her parents house. GET AT ME. ,parent house get
1928,1,Mon Jun 15 08:26:31 2009,"@nathanryder it's gone from here, way off to the east, so you might be ok! Hope your feet stay dry  x",user gone way east might ok hope foot stay dry x
1929,0,Sun May 17 02:49:24 2009,@emjaystar I know it's devastating 2 see little toys having to go through sumthing no one should have to go through ,user know devastating 2 see little toy go something one go
1930,0,Fri Jun 19 07:56:02 2009,wants this before coming to NUQ's campus  http://is.gd/16lr2 sad i sold my A200 SLR camera,want coming nun campus user sad sold a200 sr camera
1931,1,Sun May 03 12:25:10 2009,i wonder what i should do for my birthday this year  5 months away now ,wonder birthday year 5 month away
1932,1,Mon May 18 08:08:45 2009,@Jeth2DaRow OOOOO!!! boy no you didn't! LOL. Y? you jealous ,user voodoo boy didnt lol jealous
1933,1,Sat May 02 11:13:25 2009,@dreamluverz give me a chance! Use my url shortening services! ,user give chance use url shortening service
1934,0,Sun May 17 01:58:32 2009,sneezing is horrible.. my blanket has just become my new tissue box ,sneezing horrible blanket become new tissue box
1935,1,Sat Jun 06 12:02:11 2009,@kirstiealley screw the papparazzi assholes - you are beautiful and always have been.  AND you make me laugh daily - LOVE that!! ,user screw papparazzi asshole beautiful always make laugh daily love
1936,1,Sun May 31 19:24:59 2009,"@Zarrabis you are the bomb.com! Thank you SOO much, I can't wait to indulge in the mag, the cup cakes were AMMMAZING and already gone! ",user user thank soo much cant wait indulge mag cup cake amazing already gone
1937,1,Sun May 31 15:35:48 2009,just got home from the park. now i'm cleaning my room. happy ,got home park im cleaning room happy
1938,1,Sun Jun 07 09:00:42 2009,"@hiteshmehta I just woke up about 30 mins ago. It is 11 pm now, just want to relax a bit, before I get to work on things ",user woke 30 min ago 11 pm want relax bit get work thing
1939,1,Tue Jun 02 23:57:51 2009,happy birthday grandma ,happy birthday grandma
1940,1,Tue Jun 02 01:00:37 2009,@kathbambo Heeey! I miss you! ,user here miss
1941,0,Sun Apr 19 06:32:30 2009,sick again... eww! ,sick www
1942,0,Fri Jun 19 21:57:39 2009,bedtime ... without @marktheescape  anxiously counting down the seconds til we're in portland tomorrow.,bedtime without user anxiously counting second til portland tomorrow
1943,1,Sun Apr 19 02:27:46 2009,@bradiewebbstack aww *passes bradies legs a tissue* dont cry wegs! ,user www pass body leg tissue dont cry leg
1944,0,Sun Jun 07 16:29:35 2009,man what a letdown seeing both ashley force hood and antron brown go down in the finals! ,man letdown seeing ashley force hood anton brown go final
1945,1,Sun Jun 07 06:13:29 2009,@alexsheppard Yea there is but i thought we were all too old to play it  Brings back some childhood memories thinking about it though lol,user yea thought old play brings back childhood memory thinking though lol
1946,1,Mon May 11 22:08:21 2009,"really wants to see Star Trek with his parents,,,for the third time ",really want see star trek parentsfor third time
1947,0,Fri Jun 05 11:57:22 2009,i dont want to pack! ,dont want pack
1948,1,Fri Apr 17 22:22:44 2009,"Went bowling with my cousins Jenn and Natalie. We made complete fools of ourselves, haha and Natalie got embarassed  mission accomplished",went bowling cousin jean natalie made complete fool haha natalie got embarrassed mission accomplished
1949,0,Sun May 31 06:44:48 2009,"yay! SpongeBobs's on  and its also creaming soda hour join me Bradie? ;d, OMG i have a stalker and no its not Bradie Webb unfortunately ",yay spongebob also creating soda hour join radio omg stalker radio webb unfortunately
1950,0,Wed Jun 17 07:08:21 2009,"@Skeggylady Oh no, I'm sorry to hear that. Doesn't sound good at all ",user oh im sorry hear doesnt sound good
1951,0,Thu May 14 00:19:55 2009,Is sad  wants #twithugs,sad want twithugs
1952,0,Mon Jun 15 04:45:30 2009,just woke up from a nightmare.  ,woke nightmare
1953,0,Wed Jun 17 05:25:34 2009,"In a mess, I now how 2 get copy of files from server using SVN but wht abt CVS?  Installed CVS on Ubuntu, but still 2 learn how 2 use it ",mess 2 get copy file server using svn who abt cv installed cv ubuntu still 2 learn 2 use
1954,1,Sun Jun 07 07:55:57 2009,yeah def need 2 go there lol  @simone93,yeah def need 2 go lol user
1955,1,Tue Jun 02 11:14:05 2009,@2fly2Bking I failed.. *sigh* I need an A for effort. I tried so hard! that's my word son.. lol ,user failed sigh need effort tried hard thats word son lol
1956,1,Mon Jun 15 02:08:55 2009,I answered all the Likeness Quizzes in FB. Haha. It's fun! Try it out guys! ,answered likeness quiz fb haha fun try guy
1957,0,Mon Jun 15 18:19:28 2009,If its not one thing its another... Hate my life   right now ,one thing another hate life right
1958,0,Fri Jun 19 09:03:52 2009,@Ryler It is a complete pain trying to re-install stuff and it takes so long ,user complete pain trying reinstall stuff take long
1959,0,Sat May 30 17:12:33 2009,Oh no...my lab is limping. Something wrong w/ her front rt paw. Must've hurt it on the long run today ,oh nom lab limping something wrong w front rt paw must hurt long run today
1960,1,Fri May 01 21:15:52 2009,"Today was a prettay good day. Hardy har har, BUTTERFLIES ",today pretty good day hardy har har butterfly
1961,1,Sun Jun 07 17:31:53 2009,Watching Seinfeld with my sweetie. Perfect end to my birthday ,watching seinfeld sweetie perfect end birthday
1962,0,Sun Jun 07 00:51:25 2009,@missmass oh noes! It will be all gnotty and gnarly too ,user oh doe glotto gnarly
1963,1,Tue May 26 21:42:57 2009,"David A just had his first kiss! Well, according to his Dad. Heehee. ",david first kiss well according dad eeeeee
1964,0,Sun May 31 23:46:21 2009,"oh, how I miss my laptop  It's already fixed but I won't get it till Friday  Using my cousin's comp in the meantime",oh miss laptop already fixed wont get till friday using cousin comp meantime
1965,0,Mon Jun 15 14:57:40 2009,Gettin ready for school. Can't find my jumper. ,getting ready school cant find jumper
1966,1,Mon Jun 01 00:13:34 2009,@pia_dysangco where are you going? ,user going
1967,1,Sat Jun 06 09:56:07 2009,@nhoustonreed Thank you so much for letting us know their new accounts very nice of you ,user thank much letting u know new account nice
1968,1,Tue Jun 02 10:39:42 2009,i love my Ray-Ban aviators. lol ,love ryan aviator lol
1969,0,Sun Jun 07 15:57:52 2009,I am really missing my kids.....     I love my God kids,really missing kid love god kid
1970,1,Fri May 29 00:23:26 2009,off to the itty-bitty Bavarian Disneyland ,ittybitty bavarian disneyland
1971,0,Sun Jun 07 12:32:09 2009,espn is showing the Georgia/Kentucky game from last year. I had forgotten how heartbreaking it was ,espn showing georgiakentucky game last year forgotten heartbreaking
1972,1,Fri May 22 07:43:51 2009,"Sun is shining, almost #weekend life is great ",sun shining almost weekend life great
1973,0,Thu Jun 18 08:04:30 2009,poor mom... she's sick  pray for her,poor mom shes sick pray
1974,0,Sun Apr 19 02:07:13 2009,@cameronreilly Try going to Adelaide. We couldn't find anything open past 5pm. ,user try going adelaide couldnt find anything open past 5pm
1975,1,Sat Jun 06 04:48:56 2009,I really wish I could have gotten more sleep. about to leave for ocean city. thank the lord it's not raining. ,really wish could gotten sleep leave ocean city thank lord raining
1976,1,Sun May 17 12:02:21 2009,"In other news, I'm getting a cup of coffee and getting back to work. ",news im getting cup coffee getting back work
1977,1,Sat May 09 19:26:00 2009,@fureousangel that is comedy  good luck my friend!,user comedy good luck friend
1978,1,Fri May 29 14:13:10 2009,"@Mum_of_Six and joy of joys, you also have the choice of twittering it too ",user joy joy also choice wintering
1979,0,Mon Jun 22 18:56:43 2009,@BellaB4510 Laddyy my phn is brken frm tht nite   Whts up w/ur phn u hv 2 snd bk? I'm tryna use ths sidekick bt I dnt knw if it'll wrk...,user lady phn broken frm the site whats war phn u hv 2 snd bk im try use th sidekick bt dot know till work
1980,0,Mon Jun 01 09:19:53 2009,woke up late ,woke late
1981,0,Sun Jun 07 00:08:49 2009,I feel way taken advantage of. ,feel way taken advantage
1982,0,Thu Jun 18 09:46:24 2009,It's raining!  stop please!,raining stop please
1983,0,Mon Jun 15 16:57:09 2009,didn't have to take her brother to his game  now im looking on youtube for the &quot;planet premire&quot; thing the boys did today..i missed it ,didnt take brother game im looking youtube quotplanet premirequot thing boy today missed
1984,1,Sun May 31 16:20:10 2009,is going to sleep after some tough revision. Night ,going sleep tough revision night
1985,0,Tue Jun 16 09:35:24 2009,@MillZz @soulsupreme I apologize for not being clear before ,user user apologize clear
1986,1,Mon May 18 01:28:45 2009,Gonna go. Stuf 2 do.I &lt;3 my background.Wut do you guys reckon bout purple chucks-ok?cya guys/twitterers. LUV @mileycyrus &amp; @Jonasbrothers ,gonna go stub 2 doi lt3 user guy reckon bout purple chucksokcya guystwitterers luv user amp user
1987,1,Sat Jun 06 14:37:42 2009,@cwtch Do you ever fancy going Back to Blonde? ,user ever fancy going back blonde
1988,0,Tue May 26 21:23:51 2009,"Well, here i go again. ",well go
1989,1,Tue Jun 02 06:32:26 2009,"@sShap new place is coming together nicely, thnx! neighbors are friendly &amp; we have a gym and pool downstairs. what more could i ask for? ",user new place coming together nicely thx neighbor friendly amp gym pool downstairs could ask
1990,1,Sun May 31 02:26:25 2009,@mishacollins http://twitpic.com/6a28u - Hehehe great ,user user hehehe great
1991,1,Fri May 22 03:21:37 2009,@samanthablews i will only retweet if i can add that someone should bring justin richards along. ,user between add someone bring justin richards along
1992,1,Mon Jun 01 19:42:42 2009,"Other than that Mrs. Lincoln, how was the play?  ",mr lincoln play
1993,0,Thu Jun 18 06:19:32 2009,"Work drama ... every day I've come in here the past six months, I've seriously wondered if I'd have a job at the end of the day. ",work drama every day ive come past six month ive seriously wondered id job end day
1994,1,Sun Jun 07 07:15:30 2009,"@mossyrants Mmmmm, Nature Chris! ",user mmmm nature chris
1995,1,Mon May 04 01:08:00 2009,@JustinMGaston Haha! Sometimes mobiles makes us slaves ... but it has its own advantages too! ,user haha sometimes mobile make u slave advantage
1996,1,Fri May 29 00:11:34 2009,going for breakfast at the Mariot ,going breakfast mario
1997,0,Sun Apr 19 11:44:20 2009,fnishing essays ,finishing essay
1998,1,Sun May 31 14:51:37 2009,"@TheNamesBlunt I'm alive! I'm Alive!!!! I was out last night, still recovering sir ",user im alive im alive last night still recovering sir
1999,1,Sun May 03 16:58:56 2009,@DavidArchie are you going to watch yourself on hannah montana?  its on in 2 minutes!,user going watch hannah montana 2 minute
2000,1,Thu May 14 06:57:50 2009,"@zarkinfrood ha ha, no clue but seems a bit extreme to me even if it does ",user ha ha clue seems bit extreme even
2001,1,Mon Jun 01 03:00:57 2009,@migsmusiclover Maybe ur depressed 'cuz Archie's not twittering? : | Just a guess. ,user maybe ur depressed cup archive wintering guess
2002,1,Mon Jun 15 07:28:02 2009,HAHA I DID IT AGAIN  --jackiee,haha jackie
2003,1,Thu May 14 03:21:49 2009,@DonnieWahlberg it certainly is a gift and I feel it more and more evryday. Being connected feels amazing it can only get better right? ,user certainly gift feel everyday connected feel amazing get better right
2004,1,Fri May 29 22:21:50 2009,@tanya_Jolene I told him. ,user told
2005,1,Fri May 22 06:39:15 2009,9:38am: Gonna ask Taryn to rp! ,938am gonna ask taken rp
2006,1,Sat Jun 06 15:52:29 2009,"Am off to bed now,will tweet in the morning.night ",bed nowwill tweet morningnight
2007,1,Wed Jun 03 04:52:13 2009,http://twitpic.com/6iyah - Now THAT's awesome jewelry. ,user thats awesome jewelry
2008,0,Fri May 29 10:46:26 2009,@thisislivestyle man yes BrOoKlYn goes hard but longstory short have 2 get comfy in windy !!! ,user man yes brooklyn go hard longstory short 2 get comfy windy
2009,1,Mon Jun 15 08:43:06 2009,drove and now im back from tiffin. and summer gym ended early today  sky is living here today !!,drove im back tiffin summer gym ended early today sky living today
2010,1,Mon Jun 01 02:58:42 2009,"@calire hope it goes well, sure you will be fine ",user hope go well sure fine
2011,1,Sun Jun 07 13:29:39 2009,"@mugglemama awwww, run away with me ",user www run away
2012,1,Mon May 04 03:27:59 2009,"@vuzzello Yeah, they're great. I think we'll hear more of them in the years to come ",user yeah theyre great think well hear year come
2013,0,Fri Jun 19 21:09:49 2009,my backs killling mee ,back killing mee
2014,0,Wed Jun 17 07:18:23 2009, no more curly hair I'm straight again maybe ill go curly for my homegirl LaLa bowling party friday. IDK up and I want something to eat,curly hair im straight maybe ill go curly homegirl laga bowling party friday id want something eat
2015,0,Mon Jun 22 16:05:56 2009,"@Babbano Yeah. They're not releasing a lot of info, but it looks bad.  The train that went on top was hollowed out in one of the cars.",user yeah theyre releasing lot info look bad train went top followed one car
2016,0,Fri Jun 19 22:26:38 2009,"@ram8727 No, gold leaf stickers were a promo from the incase ppl. I got a few of them, can't get any more ",user gold leaf sticker promo incase ppl got cant get
2017,1,Sat May 30 03:41:16 2009,"@arabidopsis that's not good, the hungry or the finals. I never eat breakfast ",user thats good hungry final never eat breakfast
2018,0,Sun May 17 03:18:12 2009,You Belong With Me - Taylor Swift. The song of my life. ,belong taylor swift song life
2019,1,Sun Jun 07 20:14:55 2009,@bubb1e5 Hot Dog on a Stick!!! ,user hot dog stick
2020,1,Mon Jun 15 21:05:21 2009,"Have not been on here in to long, thought I would babble for a moment ",long thought would babble moment
2021,0,Fri Jun 19 13:18:14 2009,Is heading towards a weekend for one ,heading towards weekend one
2022,1,Mon Jun 01 19:14:46 2009,made some pretty awesome tie dyed shirts with Jason. ,made pretty awesome tie dyed shirt jason
2023,1,Sun May 31 06:43:39 2009,"is going to battle my hubby at a game of Carcassonne, and then we are off to Church and out to lunch this afternoon ",going battle hubby game carcassonne church lunch afternoon
2024,0,Sat May 30 06:37:27 2009,@sissyto4 @LaurieBailey And in grade school every morning! YES!  Where is that country? ,user user grade school every morning yes country
2025,1,Sun May 31 18:40:50 2009,@storyfan thanks very much! ,user thanks much
2026,1,Mon May 18 07:59:47 2009,"LOL at @wyeh32 and @kpamintuan ! Thank you, bao bei! ",lol user user thank bao bei
2027,0,Fri May 29 21:24:26 2009,"no FoxW channel in hotel, can't see my LAA live ",fox channel hotel cant see laa live
2028,1,Thu May 28 22:52:46 2009,Hooray for games like Whack-a-Kass and Splat-a-Sloth. Actually. Hooray for Neopets in general. ,hooray game like whackakass splatasloth actually hooray reopens general
2029,0,Wed Jun 17 14:20:13 2009,i have to leave ,leave
2030,0,Wed Jun 17 11:41:48 2009,Is So Dissapointed Man My Mini-pool Sucks  Never Get Them They Will Just Upset You,disappointed man minipool suck never get upset
2031,0,Tue Jun 23 15:24:34 2009,@vprincess It's working fine over here ,user working fine
2032,0,Wed Jun 17 21:31:50 2009,Smokers suck - even outdoors you still stink worse than dog shit. Get with the program fuckwads!  Quit!,smoker suck even outdoors still stink worse dog shit get program fuckwads quit
2033,1,Mon Jun 01 13:11:40 2009,"@cheapcheapcheap They will dive bomb you if you get too close to their nest, I learned the hard way.   ",user dive bomb get close nest learned hard way
2034,1,Thu May 28 23:49:21 2009,shell i love you babes ,shell love base
2035,1,Mon Jun 15 00:32:50 2009,@CallKidsKrazy Agreed ,user agreed
2036,0,Sat Jun 20 22:12:59 2009,mmmmm is it mean ,mmmm mean
2037,0,Mon Jun 01 08:44:44 2009,@robdyrdek My friend Terah &amp; I were looking forward to coming to Lexington today to meet you but gotta get brakes on the tahoe  BOO!,user friend tera amp looking forward coming lexington today meet gotta get brake the boo
2038,1,Wed Jun 03 02:38:13 2009,"JZ: &quot;The children should be in class, on time, learning, be respectful of their teachers and each other, and do their homework&quot; ",jz quote child class time learning respectful teacher homeworkquot
2039,1,Wed May 13 23:41:18 2009,http://bit.ly/IQPPD  with video ,user video
2040,1,Sun May 03 04:02:10 2009,@robwatts - Go out in the sunshine and take a long ride on that old bicycle of yours ,user go sunshine take long ride old bicycle
2041,1,Sun May 31 09:17:08 2009,Up very busy. Show tomorrow. Tour in 6 days. Wow what a life ,busy show tomorrow tour 6 day wow life
2042,0,Sun Jun 07 12:57:34 2009,"I hate &quot;new and improved&quot; software! Got a new version of my trusty old Mastercook, and it's an ugly useless bloatware. Uninstalling now. ",hate quote improvedquot software got new version trusty old mastercook ugly useless bloatware installing
2043,0,Sun May 10 06:11:13 2009,@ohiowa so sorry to hear that! That's terrible ,user sorry hear thats terrible
2044,1,Fri May 22 08:10:24 2009,has it really only been a week?! it feels like it's been much longer than that. oh well...my babe is still amazing since day one ,really week feel like much longer oh well babe still amazing since day one
2045,1,Mon Jun 15 13:21:34 2009,@fiesty32 fave position would b leaning on a chair and and he's fucking me 4rm the back or he sits on the chair n i'm riding hym backwrds ,user have position would b leaning chair he fucking 4rm back sits chair n im riding him backwards
2046,0,Mon Jun 01 15:59:08 2009,sadness. my headlight went out  who is gonna change it 4 me now? my official headlight changer &amp; i are not longer speaking *sigh* *tear*,sadness headlight went gonna change 4 official headlight changer amp longer speaking sigh tear
2047,1,Sun May 10 08:54:16 2009,just watched Charlie Bartlett. Twas good. ,watched charlie bartlett wa good
2048,0,Sun May 03 17:19:24 2009,"@craigsutton sorry 'bout that, Craig. Hope you feel better.  I got a cough, hubby a cold.  Both from being in a plane &amp; recycled air ",user sorry bout craig hope feel better got cough hubby cold plane amp recycled air
2049,0,Fri Apr 17 20:37:13 2009,Digging wandering typos... Anyway: Just realized I'm dressed like Fez from &quot;That 70s Show&quot;... ,digging wandering typo anyway realized im dressed like fez quotthat 70 showquot
2050,1,Fri Jun 05 15:07:28 2009,Graduation. ,graduation
2051,0,Fri May 22 01:44:06 2009,@SteveBrunton i was hoping to catch the sun today  self tan tonight again me thinks!!!!,user hoping catch sun today self tan tonight think
2052,1,Sun May 10 08:18:51 2009,good morning mamas! happy Mothers day! mimosas to you all &amp; a delicious brunch too! ,good morning mama happy mother day mimosa amp delicious brunch
2053,0,Mon Jun 01 18:22:13 2009,http://twitpic.com/6fsl4 - It was a sad night tonight #playoffbeard ,user sad night tonight playoffbeard
2054,1,Sun May 31 03:54:48 2009,@gabysslave  It's at Ikon Gallery.  We're installing it at the moment.    Just lighting it as we speak.  ,user ikon gallery installing moment lighting speak
2055,1,Sun May 31 02:32:01 2009,Mizushima Hiro's acting has improved!  and he looks better in the hana kimi sp too! but Ikuta Toma is still the best! so cute! &gt;&lt;,mizushima hire acting improved look better hand kim sp ikta tomb still best cute gilt
2056,0,Sun May 03 06:23:54 2009,got my purse stolen from my car last night  Totally ruined the fun I had @ the party!!!!,got purse stolen car last night totally ruined fun party
2057,1,Wed Jun 03 00:50:10 2009,@crazytwism what stupid apps? i'm mostly on facebook mobile. it's as if apps don't exist for me! ,user stupid apps im mostly facebook mobile apps dont exist
2058,1,Mon Jun 01 21:04:58 2009,@omdyukkjtfxj Welcome thanks for following very respectable tweets: enjoy yourself ,user welcome thanks following respectable tweet enjoy
