,LABEL,DATE_TIME,TEXT,sentence_count,token_count,tokens,words_starting_with_vowel,words_starting_with_consonant,UserNames,UserNamesCounts,URLs,URLCounts,Day
2099,0,Mon Apr 06 22:47:05 2009,"Home from Franklin street, I almost jumped over a fire. Someone kicked it before I could.  Jenny lost her shoe.",5,23,"['Home', 'from', 'Franklin', 'street,', 'I', 'almost', 'jumped', 'over', 'a', 'fire', '.', 'Someone', 'kicked', 'it', 'before', 'I', 'could', '.', 'Jenny', 'lost', 'her', 'shoe', '.']",6,13,[],0,[],0,Mon
2100,1,Sat Jun 06 21:19:15 2009,@66Keelan61 I was just watching that ,1,6,"['@66Keelan61', 'I', 'was', 'just', 'watching', 'that']",1,4,['@66Keelan61'],1,[],0,Sat
2101,1,Mon Jun 15 19:50:30 2009,Chilling after a good couple of days in Boise.  &lt;3,1,11,"['Chilling', 'after', 'a', 'good', 'couple', 'of', 'days', 'in', 'Boise', '.', '&lt;3']",4,4,[],0,[],0,Mon
2102,0,Fri Jun 05 22:26:00 2009,"@teemwilliams: Nope, ",1,3,"['@teemwilliams', ':', 'Nope,']",0,1,['@teemwilliams'],1,[],0,Fri
2103,0,Fri May 29 20:07:14 2009,@mcflyharry come to americaaa ,1,4,"['@mcflyharry', 'come', 'to', 'americaaa']",1,2,['@mcflyharry'],1,[],0,Fri
2104,0,Thu Jun 25 05:20:56 2009,"Tissues, airwaves and eye drops are an essential atm with me. Damn hayfever  on the bright side, shopping with Zoey ",3,21,"['Tissues,', 'airwaves', 'and', 'eye', 'drops', 'are', 'an', 'essential', 'atm', 'with', 'me', '.', 'Damn', 'hayfever', 'on', 'the', 'bright', 'side,', 'shopping', 'with', 'Zoey']",8,11,[],0,[],0,Thu
2105,0,Sun May 17 03:51:12 2009,my kinderjoy toy is so ugly. ,1,7,"['my', 'kinderjoy', 'toy', 'is', 'so', 'ugly', '.']",2,3,[],0,[],0,Sun
2106,0,Sun Jun 14 22:56:04 2009,Great. First day of my 4 days off and its raining ,3,12,"['Great', '.', 'First', 'day', 'of', 'my', '4', 'days', 'off', 'and', 'its', 'raining']",4,5,[],0,[],0,Sun
2107,1,Tue Jun 02 05:16:11 2009,"@ascordellis A commit button, with configurable permissions (who can edit vs who can commit) would be good. ",1,18,"['@ascordellis', 'A', 'commit', 'button,', 'with', 'configurable', 'permissions', '(who', 'can', 'edit', 'vs', 'who', 'can', 'commit)', 'would', 'be', 'good', '.']",3,13,['@ascordellis'],1,[],0,Tue
2108,1,Fri Jun 05 18:19:46 2009,@nycala  We're friends!!!!  So happy ,2,6,"['@nycala', ""We're"", 'friends', '!!!!', 'So', 'happy']",0,4,['@nycala'],1,[],0,Fri
2109,1,Sun Jun 07 17:23:41 2009,Eating subway  mmm,1,3,"['Eating', 'subway', 'mmm']",1,2,[],0,[],0,Sun
2110,1,Tue Jun 02 08:30:29 2009,Watching season one of the &quot;The Hills&quot; as I do my hair and makeup and get ready for the day  Love days off!,1,24,"['Watching', 'season', 'one', 'of', 'the', '&quot;The', 'Hills&quot;', 'as', 'I', 'do', 'my', 'hair', 'and', 'makeup', 'and', 'get', 'ready', 'for', 'the', 'day', 'Love', 'days', 'off', '!']",7,14,[],0,[],0,Tue
2111,1,Sun May 31 05:03:11 2009,"Best sleep ever, have well missed dover st &amp; saturday night lcrs! Absolute shambles 2day though, sunshine with voos &amp; adam soon hopefully ",2,24,"['Best', 'sleep', 'ever,', 'have', 'well', 'missed', 'dover', 'st', '&amp;', 'saturday', 'night', 'lcrs', '!', 'Absolute', 'shambles', '2day', 'though,', 'sunshine', 'with', 'voos', '&amp;', 'adam', 'soon', 'hopefully']",5,16,[],0,[],0,Sun
2112,1,Sun May 03 00:30:17 2009,"late nights !  tonight was fun :] man i really liked that cherry ice-cream i had, to bad sal didnt know what it was called :\",2,26,"['late', 'nights', '!', 'tonight', 'was', 'fun', ':]', 'man', 'i', 'really', 'liked', 'that', 'cherry', 'ice-cream', 'i', 'had,', 'to', 'bad', 'sal', 'didnt', 'know', 'what', 'it', 'was', 'called', ':\\']",4,18,[],0,[],0,Sun
2113,0,Sat Jun 06 09:49:57 2009,@whitpetey sad  be careful!! praying for forester today. love my postcard- it's on the fridge. good for a reminder!!,2,23,"['@whitpetey', 'sad', 'be', 'careful', '!!', 'praying', 'for', 'forester', 'today', '.', 'love', 'my', 'postcard-', ""it's"", 'on', 'the', 'fridge', '.', 'good', 'for', 'a', 'reminder', '!!']",3,15,['@whitpetey'],1,[],0,Sat
2114,1,Thu May 28 21:20:25 2009,@bacieabbracci Cool! He works at Vita-Mix. Beautiful Area. We were up there last Saturday. ,6,18,"['@bacieabbracci', 'Cool', '!', 'He', 'works', 'at', 'Vita-Mix', '.', 'Beautiful', 'Area', '.', 'We', 'were', 'up', 'there', 'last', 'Saturday', '.']",3,10,['@bacieabbracci'],1,[],0,Thu
2115,0,Sat Jun 06 20:45:22 2009,"I miss you.. Its only been 2 days ago since we've met. I dont kno why, but i really do ",5,22,"['I', 'miss', 'you', '..', 'Its', 'only', 'been', '2', 'days', 'ago', 'since', ""we've"", 'met', '.', 'I', 'dont', 'kno', 'why,', 'but', 'i', 'really', 'do']",6,13,[],0,[],0,Sat
2116,0,Fri Jun 05 13:55:56 2009,I wanna hear what @shiftywooten sounds like ,1,7,"['I', 'wanna', 'hear', 'what', '@shiftywooten', 'sounds', 'like']",1,5,['@shiftywooten'],1,[],0,Fri
2117,0,Sat May 09 21:16:37 2009,"Circa 1988 o 1989, I'll be there for you ",1,9,"['Circa', '1988', 'o', '1989,', ""I'll"", 'be', 'there', 'for', 'you']",2,4,[],0,[],0,Sat
2118,1,Thu May 14 10:03:38 2009,"@polarna10 Well, it's one of those knitting milestones. Good luck, I look forward to seeing it when you're done ",3,20,"['@polarna10', 'Well,', ""it's"", 'one', 'of', 'those', 'knitting', 'milestones', '.', 'Good', 'luck,', 'I', 'look', 'forward', 'to', 'seeing', 'it', 'when', ""you're"", 'done']",5,13,['@polarna10'],1,[],0,Thu
2119,0,Sun May 03 20:26:50 2009,#hoppusday ... no longer more important than Swine Flu ,1,9,"['#hoppusday', '...', 'no', 'longer', 'more', 'important', 'than', 'Swine', 'Flu']",1,6,[],0,[],0,Sun
2120,0,Sun May 17 00:32:04 2009,I'm feeling like I just woke up from the dead! ,1,11,"[""I'm"", 'feeling', 'like', 'I', 'just', 'woke', 'up', 'from', 'the', 'dead', '!']",3,7,[],0,[],0,Sun
2121,1,Mon May 18 00:48:48 2009,i love eman. i wake her up when im wasted and she talks to me   i don't need the help she thinks i need :L drink up soon love ,1,30,"['i', 'love', 'eman', '.', 'i', 'wake', 'her', 'up', 'when', 'im', 'wasted', 'and', 'she', 'talks', 'to', 'me', 'i', ""don't"", 'need', 'the', 'help', 'she', 'thinks', 'i', 'need', ':L', 'drink', 'up', 'soon', 'love']",9,19,[],0,[],0,Mon
2122,1,Sun Jun 07 01:39:42 2009,"Good morning everyone!  Just about to head off to work!  Will tweet later! Oh, Exam results went up yesterday!  Xxx",5,24,"['Good', 'morning', 'everyone', '!', 'Just', 'about', 'to', 'head', 'off', 'to', 'work', '!', 'Will', 'tweet', 'later', '!', 'Oh,', 'Exam', 'results', 'went', 'up', 'yesterday', '!', 'Xxx']",6,13,[],0,[],0,Sun
2123,1,Wed Jun 03 03:04:33 2009,Working on a Chamber of Commerce document  and happy to boot!,1,12,"['Working', 'on', 'a', 'Chamber', 'of', 'Commerce', 'document', 'and', 'happy', 'to', 'boot', '!']",4,6,[],0,[],0,Wed
2124,1,Mon Jun 15 15:36:29 2009,Just finished designing a poster for something big! I will upload it once I find out if I'm hired or not ,2,22,"['Just', 'finished', 'designing', 'a', 'poster', 'for', 'something', 'big', '!', 'I', 'will', 'upload', 'it', 'once', 'I', 'find', 'out', 'if', ""I'm"", 'hired', 'or', 'not']",10,10,[],0,[],0,Mon
2125,1,Wed Jun 03 07:50:03 2009,Sliding out of bed into FOAM SLIDE FACTORY w/some coffee  http://foamslidefactory.blogspot.com/,1,12,"['Sliding', 'out', 'of', 'bed', 'into', 'FOAM', 'SLIDE', 'FACTORY', 'w/some', 'coffee', 'http://foamslidefactory.blogspot.com', '/']",3,7,[],0,['http://foamslidefactory.blogspot.com'],1,Wed
2126,0,Fri May 22 02:23:07 2009,"WP is really making me feel confuse and tired...Haiz....Can't WP feel whai I am feeling right now? WPis a really cold, heartless person ",2,28,"['WP', 'is', 'really', 'making', 'me', 'feel', 'confuse', 'and', 'tired', '...', 'Haiz', '....', ""Can't"", 'WP', 'feel', 'whai', 'I', 'am', 'feeling', 'right', 'now', '?', 'WPis', 'a', 'really', 'cold,', 'heartless', 'person']",5,17,[],0,[],0,Fri
2127,0,Mon Jun 15 14:05:53 2009,Hope that Shia and Meg dont leave twitter ,1,8,"['Hope', 'that', 'Shia', 'and', 'Meg', 'dont', 'leave', 'twitter']",1,6,[],0,[],0,Mon
2128,1,Mon Jun 15 07:11:33 2009,@dzys rest well and have lotsa fluid ,1,7,"['@dzys', 'rest', 'well', 'and', 'have', 'lotsa', 'fluid']",1,5,['@dzys'],1,[],0,Mon
2129,0,Sun May 31 16:03:28 2009,@JonesBeach_1988  til wed ,1,3,"['@JonesBeach_1988', 'til', 'wed']",0,2,['@JonesBeach_1988'],1,[],0,Sun
2130,1,Sun May 31 06:19:12 2009,@webaddict O'side is better than inland? you must have the prime sun-spot ,2,13,"['@webaddict', ""O'side"", 'is', 'better', 'than', 'inland', '?', 'you', 'must', 'have', 'the', 'prime', 'sun-spot']",3,8,['@webaddict'],1,[],0,Sun
2131,1,Sun May 03 17:49:13 2009,you guys are going to LOVE me! DVD QUALITY of wolverine streaming online! no need to download or pay to watch  http://tinyurl.com/cp5yhr,3,24,"['you', 'guys', 'are', 'going', 'to', 'LOVE', 'me', '!', 'DVD', 'QUALITY', 'of', 'wolverine', 'streaming', 'online', '!', 'no', 'need', 'to', 'download', 'or', 'pay', 'to', 'watch', 'http://tinyurl.com/cp5yhr']",4,17,[],0,['http://tinyurl.com/cp5yhr'],1,Sun
2132,0,Sun May 17 08:22:53 2009,"@Dannymcfly danny, don't be evil and say hi for me please  say hi is not require much.. x love u",1,21,"['@Dannymcfly', 'danny,', ""don't"", 'be', 'evil', 'and', 'say', 'hi', 'for', 'me', 'please', 'say', 'hi', 'is', 'not', 'require', 'much', '..', 'x', 'love', 'u']",4,15,['@Dannymcfly'],1,[],0,Sun
2133,0,Fri May 29 20:59:55 2009,So ready for the weekend!!! I miss my Boston Celtic boys!!! ,2,13,"['So', 'ready', 'for', 'the', 'weekend', '!!!', 'I', 'miss', 'my', 'Boston', 'Celtic', 'boys', '!!!']",1,9,[],0,[],0,Fri
2134,1,Fri May 22 03:31:20 2009,got my hair rebonded!  yey! haha,3,8,"['got', 'my', 'hair', 'rebonded', '!', 'yey', '!', 'haha']",0,5,[],0,[],0,Fri
2135,1,Sun Jun 07 07:07:44 2009,@MiriamCheah hello ,1,2,"['@MiriamCheah', 'hello']",0,1,['@MiriamCheah'],1,[],0,Sun
2136,1,Sun Jun 07 08:32:30 2009,@shymissez Will be praying for you! Hope you're okay. ,2,11,"['@shymissez', 'Will', 'be', 'praying', 'for', 'you', '!', 'Hope', ""you're"", 'okay', '.']",1,7,['@shymissez'],1,[],0,Sun
2137,0,Sun May 10 08:17:54 2009,"ugh.  I have homework that will take forever due tomorrow, I have to go help my mom for about an hour, and I have to submit my FOB queston",3,30,"['ugh', '.', 'I', 'have', 'homework', 'that', 'will', 'take', 'forever', 'due', 'tomorrow,', 'I', 'have', 'to', 'go', 'help', 'my', 'mom', 'for', 'about', 'an', 'hour,', 'and', 'I', 'have', 'to', 'submit', 'my', 'FOB', 'queston']",7,22,[],0,[],0,Sun
2138,0,Sat Jun 20 08:32:28 2009,Eyes are stingy ,1,3,"['Eyes', 'are', 'stingy']",2,1,[],0,[],0,Sat
2139,0,Sun Jun 21 08:10:45 2009,Direct throw by no wicket  #Pakcricket,1,6,"['Direct', 'throw', 'by', 'no', 'wicket', '#Pakcricket']",0,4,[],0,[],0,Sun
2140,0,Thu Jun 18 11:52:30 2009,@xdahlia Hey! Tried to DM you but you're not following me ,2,12,"['@xdahlia', 'Hey', '!', 'Tried', 'to', 'DM', 'you', 'but', ""you're"", 'not', 'following', 'me']",0,10,['@xdahlia'],1,[],0,Thu
2141,1,Sun Jun 07 14:45:14 2009,Jeeej - uzvara &quot;MonopolÄ?&quot;  | Jeeej - I won the &quot;Monopoly&quot; game ,2,14,"['Jeeej', '-', 'uzvara', '&quot;MonopolÄ', '?', '&quot;', '|', 'Jeeej', '-', 'I', 'won', 'the', '&quot;Monopoly&quot;', 'game']",2,4,[],0,[],0,Sun
2142,0,Mon Jun 22 20:38:06 2009,@Bob_do ????? what r u talking about??  sorry...confused ,3,11,"['@Bob_do', '?????', 'what', 'r', 'u', 'talking', 'about', '??', 'sorry', '...', 'confused']",2,4,['@Bob_do'],1,[],0,Mon
2143,0,Thu Jun 25 05:33:23 2009,Doesn't want to go to geography ,1,6,"[""Doesn't"", 'want', 'to', 'go', 'to', 'geography']",0,5,[],0,[],0,Thu
2144,0,Mon Jun 15 17:44:44 2009,This morning it was POURING &amp; i didnt have a waterproof coat to make it worse my horse's blanket now isnt waterproof and she was soaked. ,1,27,"['This', 'morning', 'it', 'was', 'POURING', '&amp;', 'i', 'didnt', 'have', 'a', 'waterproof', 'coat', 'to', 'make', 'it', 'worse', 'my', ""horse's"", 'blanket', 'now', 'isnt', 'waterproof', 'and', 'she', 'was', 'soaked', '.']",7,18,[],0,[],0,Mon
2145,1,Fri Jun 05 16:32:59 2009,I just finished watching &quot;Twilight&quot; for the first time ;) cant wait to watch New Moon!! Im definetly buying New Moon the book  i,2,25,"['I', 'just', 'finished', 'watching', '&quot;Twilight&quot;', 'for', 'the', 'first', 'time', ';)', 'cant', 'wait', 'to', 'watch', 'New', 'Moon', '!!', 'Im', 'definetly', 'buying', 'New', 'Moon', 'the', 'book', 'i']",3,19,[],0,[],0,Fri
2146,0,Thu Jun 25 03:44:19 2009,@JadeIsla ooooooooooo jadey i found u i found U! i just made this thing and no one is following me  can u follow me plz lol xxxx,2,28,"['@JadeIsla', 'ooooooooooo', 'jadey', 'i', 'found', 'u', 'i', 'found', 'U', '!', 'i', 'just', 'made', 'this', 'thing', 'and', 'no', 'one', 'is', 'following', 'me', 'can', 'u', 'follow', 'me', 'plz', 'lol', 'xxxx']",10,16,['@JadeIsla'],1,[],0,Thu
2147,1,Sun May 03 18:31:03 2009,@BendyWalker yeah I did thanks  you had a good weekend? X x,2,13,"['@BendyWalker', 'yeah', 'I', 'did', 'thanks', 'you', 'had', 'a', 'good', 'weekend', '?', 'X', 'x']",2,9,['@BendyWalker'],1,[],0,Sun
2148,1,Sun May 31 06:35:28 2009,@MisterNoodle i hope it will be ,1,6,"['@MisterNoodle', 'i', 'hope', 'it', 'will', 'be']",2,3,['@MisterNoodle'],1,[],0,Sun
2149,1,Sat Jun 06 09:21:28 2009,going to enjoy the sunshine such a nice day out ,1,10,"['going', 'to', 'enjoy', 'the', 'sunshine', 'such', 'a', 'nice', 'day', 'out']",3,6,[],0,[],0,Sat
2150,1,Sun May 31 16:13:57 2009,waiting to watch the Wings for an hour then the movie awards!! Is it pathetic that I look forward to them all year long? ,2,26,"['waiting', 'to', 'watch', 'the', 'Wings', 'for', 'an', 'hour', 'then', 'the', 'movie', 'awards', '!!', 'Is', 'it', 'pathetic', 'that', 'I', 'look', 'forward', 'to', 'them', 'all', 'year', 'long', '?']",6,17,[],0,[],0,Sun
2151,1,Fri Jun 05 17:25:22 2009,buyin my tickets to fashion week in the D.  ,1,10,"['buyin', 'my', 'tickets', 'to', 'fashion', 'week', 'in', 'the', 'D', '.']",1,7,[],0,[],0,Fri
2152,0,Tue Jun 16 11:25:09 2009,"@khali_blache Awesome about scarf and dinner, sad about hands.  Hands are very important ",3,14,"['@khali_blache', 'Awesome', 'about', 'scarf', 'and', 'dinner,', 'sad', 'about', 'hands', '.', 'Hands', 'are', 'very', 'important']",6,6,['@khali_blache'],1,[],0,Tue
2153,1,Tue Jun 02 06:32:36 2009,"@tommcfly when you play the summer shows, can you at least play one old song from wonderland / rottf thats not been played in ages pls?  x",2,28,"['@tommcfly', 'when', 'you', 'play', 'the', 'summer', 'shows,', 'can', 'you', 'at', 'least', 'play', 'one', 'old', 'song', 'from', 'wonderland', '/', 'rottf', 'thats', 'not', 'been', 'played', 'in', 'ages', 'pls', '?', 'x']",5,20,['@tommcfly'],1,[],0,Tue
2154,0,Fri May 29 12:41:14 2009,I don't feel so good after eating all that food  ugh.,1,12,"['I', ""don't"", 'feel', 'so', 'good', 'after', 'eating', 'all', 'that', 'food', 'ugh', '.']",5,6,[],0,[],0,Fri
2155,0,Fri Jun 19 21:02:12 2009,@ItsIan How? I've never broken a bone. That must suck. ,4,13,"['@ItsIan', 'How', '?', ""I've"", 'never', 'broken', 'a', 'bone', '.', 'That', 'must', 'suck', '.']",3,7,['@ItsIan'],1,[],0,Fri
2156,1,Sun May 31 23:37:48 2009,@Adrienne_Bailon if u could follow me it would be awesome ,1,10,"['@Adrienne_Bailon', 'if', 'u', 'could', 'follow', 'me', 'it', 'would', 'be', 'awesome']",5,5,['@Adrienne_Bailon'],1,[],0,Sun
2157,1,Fri May 22 02:57:52 2009,@dmclain55 ubertwitter is better.  Slacker is better.  And of course workexpress ,5,13,"['@dmclain55', 'ubertwitter', 'is', 'better', '.', 'Slacker', 'is', 'better', '.', 'And', 'of', 'course', 'workexpress']",5,5,['@dmclain55'],1,[],0,Fri
2158,1,Sat Jun 06 13:24:46 2009,"Ahhhh, I just took the best nap everrrr ",1,8,"['Ahhhh,', 'I', 'just', 'took', 'the', 'best', 'nap', 'everrrr']",3,5,[],0,[],0,Sat
2159,1,Sun May 31 06:29:28 2009,@David_Weaver - thx  We REALLY pride ourselves on product &amp; support as our testimonials will speak http://tinyurl.com/n7wk2x,1,17,"['@David_Weaver', '-', 'thx', 'We', 'REALLY', 'pride', 'ourselves', 'on', 'product', '&amp;', 'support', 'as', 'our', 'testimonials', 'will', 'speak', 'http://tinyurl.com/n7wk2x']",5,10,['@David_Weaver'],1,['http://tinyurl.com/n7wk2x'],1,Sun
2160,0,Mon May 04 05:43:53 2009,@sandysaikman there r others in bldg but the office I sit in all day is huge and empty now! ,1,20,"['@sandysaikman', 'there', 'r', 'others', 'in', 'bldg', 'but', 'the', 'office', 'I', 'sit', 'in', 'all', 'day', 'is', 'huge', 'and', 'empty', 'now', '!']",9,9,['@sandysaikman'],1,[],0,Mon
2161,1,Sun May 31 17:04:01 2009,@vinifico I like your new digs!  Enjoy your red stripe ,2,11,"['@vinifico', 'I', 'like', 'your', 'new', 'digs', '!', 'Enjoy', 'your', 'red', 'stripe']",2,7,['@vinifico'],1,[],0,Sun
2162,1,Wed Jun 03 04:22:01 2009,"@Esme_Cullen23 Hi Mom   im well, missing emmett as usual he always goes hunting without me lol wheres dad",1,18,"['@Esme_Cullen23', 'Hi', 'Mom', 'im', 'well,', 'missing', 'emmett', 'as', 'usual', 'he', 'always', 'goes', 'hunting', 'without', 'me', 'lol', 'wheres', 'dad']",6,12,['@Esme_Cullen23'],1,[],0,Wed
2163,0,Wed Jun 03 09:09:01 2009,I really hope they find the black box for Air France  http://tinyurl.com/pemwuh,1,12,"['I', 'really', 'hope', 'they', 'find', 'the', 'black', 'box', 'for', 'Air', 'France', 'http://tinyurl.com/pemwuh']",2,10,[],0,['http://tinyurl.com/pemwuh'],1,Wed
2164,0,Fri Jun 19 17:51:04 2009,baking store = fail. does it even exist? drove all the way in traffic to the address to not see it.  sadness.,2,26,"['baking', 'store', '=', 'fail', '.', 'does', 'it', 'even', 'exist', '?', 'drove', 'all', 'the', 'way', 'in', 'traffic', 'to', 'the', 'address', 'to', 'not', 'see', 'it', '.', 'sadness', '.']",7,13,[],0,[],0,Fri
2165,0,Sun Jun 21 04:55:36 2009,@theodorainish not really..  i'm down with some kind of weird viral flu..,1,14,"['@theodorainish', 'not', 'really', '..', ""i'm"", 'down', 'with', 'some', 'kind', 'of', 'weird', 'viral', 'flu', '..']",2,9,['@theodorainish'],1,[],0,Sun
2166,1,Sat May 30 09:19:24 2009,@S_Wash i love that commercial. ,1,6,"['@S_Wash', 'i', 'love', 'that', 'commercial', '.']",1,3,['@S_Wash'],1,[],0,Sat
2167,1,Mon Jun 15 16:16:47 2009,"@knittingknots I do the same but with baseball... Can't stand to watch it @ home, but going to the stadium is a totally different matter ",3,26,"['@knittingknots', 'I', 'do', 'the', 'same', 'but', 'with', 'baseball', '...', ""Can't"", 'stand', 'to', 'watch', 'it', '@', 'home,', 'but', 'going', 'to', 'the', 'stadium', 'is', 'a', 'totally', 'different', 'matter']",4,19,['@knittingknots'],1,[],0,Mon
2168,1,Sat May 30 18:26:48 2009,Stop mosh and roll ,1,4,"['Stop', 'mosh', 'and', 'roll']",1,2,[],0,[],0,Sat
2169,0,Fri May 22 04:36:26 2009,@MsrnbJazz having troubles with the default again eh? ,1,9,"['@MsrnbJazz', 'having', 'troubles', 'with', 'the', 'default', 'again', 'eh', '?']",2,5,['@MsrnbJazz'],1,[],0,Fri
2170,1,Mon Jun 15 09:56:25 2009,Special Tour Dates now  On myspace.com &gt;&gt; http://twurl.nl/8tb0wf,1,8,"['Special', 'Tour', 'Dates', 'now', 'On', 'myspace.com', '&gt;&gt;', 'http://twurl.nl/8tb0wf']",1,5,[],0,"['myspace.com', 'http://twurl.nl/8tb0wf']",2,Mon
2171,1,Mon Jun 15 06:07:19 2009,i turned kats lava lamp on. its mesmerising  and pink. which is always a plus. the silver glitter in it is the added bonus ,1,27,"['i', 'turned', 'kats', 'lava', 'lamp', 'on', '.', 'its', 'mesmerising', 'and', 'pink', '.', 'which', 'is', 'always', 'a', 'plus', '.', 'the', 'silver', 'glitter', 'in', 'it', 'is', 'the', 'added', 'bonus']",11,13,[],0,[],0,Mon
2172,1,Mon Jun 01 15:37:28 2009,@simplyshannon AWESOME!!! ,1,3,"['@simplyshannon', 'AWESOME', '!!!']",1,0,['@simplyshannon'],1,[],0,Mon
2173,1,Fri May 22 02:20:50 2009,Lots of huge server cabinets full of hot-swappable drives have arrived in the warehouse this week.  All very modern! Thanks Mr C ,4,24,"['Lots', 'of', 'huge', 'server', 'cabinets', 'full', 'of', 'hot-swappable', 'drives', 'have', 'arrived', 'in', 'the', 'warehouse', 'this', 'week', '.', 'All', 'very', 'modern', '!', 'Thanks', 'Mr', 'C']",5,16,[],0,[],0,Fri
2174,0,Mon Jun 01 15:11:00 2009,@reemerband Booo (: Ive Realised Ive Never Had A Tweet For You!! I Feel Left Out  Kayley xxx,2,19,"['@reemerband', 'Booo', '(:', 'Ive', 'Realised', 'Ive', 'Never', 'Had', 'A', 'Tweet', 'For', 'You', '!!', 'I', 'Feel', 'Left', 'Out', 'Kayley', 'xxx']",5,11,['@reemerband'],1,[],0,Mon
2175,1,Sun Jun 07 17:47:09 2009,"@HAM_DIGGS ahhhh no way, lol, its a local favorite spot in the 'litos.  ",1,14,"['@HAM_DIGGS', 'ahhhh', 'no', 'way,', 'lol,', 'its', 'a', 'local', 'favorite', 'spot', 'in', 'the', ""'litos"", '.']",4,7,['@HAM_DIGGS'],1,[],0,Sun
2176,1,Sun May 03 05:58:45 2009,"@angieelenis I dont have a channel yet. I just contribute to some. But I will have my own soon. I would like to watch yours, until then ",7,30,"['@angieelenis', 'I', 'dont', 'have', 'a', 'channel', 'yet', '.', 'I', 'just', 'contribute', 'to', 'some', '.', 'But', 'I', 'will', 'have', 'my', 'own', 'soon', '.', 'I', 'would', 'like', 'to', 'watch', 'yours,', 'until', 'then']",8,19,['@angieelenis'],1,[],0,Sun
2177,0,Fri Jun 19 23:42:13 2009,Arr sore throat ,1,3,"['Arr', 'sore', 'throat']",1,2,[],0,[],0,Fri
2178,1,Wed May 27 07:19:23 2009,"@pnay Hey, Don't knock cake! I love cake! That's just about all our heroine, Precious, has on the No. 1 Ladies Detective Agency. ",3,27,"['@pnay', 'Hey,', ""Don't"", 'knock', 'cake', '!', 'I', 'love', 'cake', '!', ""That's"", 'just', 'about', 'all', 'our', 'heroine,', 'Precious,', 'has', 'on', 'the', 'No', '.', '1', 'Ladies', 'Detective', 'Agency', '.']",6,15,['@pnay'],1,[],0,Wed
2179,0,Sun May 31 05:53:12 2009,I don't wanna work ,1,4,"['I', ""don't"", 'wanna', 'work']",1,3,[],0,[],0,Sun
2180,1,Thu May 14 02:31:16 2009,"@rustyrockets hiya gorgeous, will you be gracing us with your presence today, many of us are missing you  xxx",1,19,"['@rustyrockets', 'hiya', 'gorgeous,', 'will', 'you', 'be', 'gracing', 'us', 'with', 'your', 'presence', 'today,', 'many', 'of', 'us', 'are', 'missing', 'you', 'xxx']",4,14,['@rustyrockets'],1,[],0,Thu
2181,0,Thu May 28 20:43:01 2009,"@micheleeeex And since I am going to VB and NC, he won't come out then either. Esp since he used up all his fan love in Ohio. ",3,29,"['@micheleeeex', 'And', 'since', 'I', 'am', 'going', 'to', 'VB', 'and', 'NC,', 'he', ""won't"", 'come', 'out', 'then', 'either', '.', 'Esp', 'since', 'he', 'used', 'up', 'all', 'his', 'fan', 'love', 'in', 'Ohio', '.']",12,14,['@micheleeeex'],1,[],0,Thu
2182,1,Sun Jun 07 02:43:51 2009,@ozdj You must be pretty fit ;-) 736.6kms! Nice ,2,12,"['@ozdj', 'You', 'must', 'be', 'pretty', 'fit', ';-)', '736', '.', '6kms', '!', 'Nice']",1,6,['@ozdj'],1,[],0,Sun
2183,0,Sat Jun 06 23:45:04 2009,There is way too much drama on here for me  I'm just not down with it ,1,16,"['There', 'is', 'way', 'too', 'much', 'drama', 'on', 'here', 'for', 'me', ""I'm"", 'just', 'not', 'down', 'with', 'it']",4,11,[],0,[],0,Sat
2184,1,Sun Jun 07 19:38:14 2009,Algebra exam tomorrow &amp; then Paramore and No Doubt Concert!!! ,1,11,"['Algebra', 'exam', 'tomorrow', '&amp;', 'then', 'Paramore', 'and', 'No', 'Doubt', 'Concert', '!!!']",4,6,[],0,[],0,Sun
2185,1,Sun Jun 07 13:05:03 2009,@verity_lola ...you were a cricket fan till I see the comment on my blog.  Glad I finally have someone to talk to about it!!! ,3,27,"['@verity_lola', '...', 'you', 'were', 'a', 'cricket', 'fan', 'till', 'I', 'see', 'the', 'comment', 'on', 'my', 'blog', '.', 'Glad', 'I', 'finally', 'have', 'someone', 'to', 'talk', 'to', 'about', 'it', '!!!']",6,16,['@verity_lola'],1,[],0,Sun
2186,0,Fri Jun 05 19:35:40 2009,"@PeterM11 seriously, and there aren't enough of them these days. ",1,11,"['@PeterM11', 'seriously,', 'and', 'there', ""aren't"", 'enough', 'of', 'them', 'these', 'days', '.']",4,5,['@PeterM11'],1,[],0,Fri
2187,0,Mon Jun 15 00:48:30 2009,on the way to soekarno-hatta airport :3 jakarta is soo damn hot ,1,12,"['on', 'the', 'way', 'to', 'soekarno-hatta', 'airport', ':3', 'jakarta', 'is', 'soo', 'damn', 'hot']",3,8,[],0,[],0,Mon
2188,0,Sun May 03 17:48:08 2009,@jaleesaja: but im not happy... lol. im soooooo confused.!   live.LAUGH.&lt;3.,2,19,"['@jaleesaja', ':', 'but', 'im', 'not', 'happy', '...', 'lol', '.', 'im', 'soooooo', 'confused', '.!', 'live', '.', 'LAUGH', '.', '&lt;3', '.']",2,7,['@jaleesaja'],1,[],0,Sun
