,LABEL,DATE_TIME,TEXT,PREPROCESSED_TEXT
2313,0,Fri May 29 01:04:52 2009,I think I've forgotten to mention some people on my video ,think forgotten mention peopl video
2314,0,Mon Jun 15 11:48:12 2009,he can be grieved though...Grieved:  to cause to suffer.  ,griev thoughgriev caus suffer
2315,1,Thu May 14 02:47:11 2009,@mikap  we have coffee and cookies ready for you  ,coffe cooki readi
2316,1,Mon Apr 20 22:56:00 2009,"@kelliv86 haha. enjoying it for sure. How bout you? Btw, the brownies I made were amaaazing! We'll have to bake together sometime. ",haha enjoy sure bout btw brownish made amaz bake togeth sometim
2317,1,Fri Jun 05 15:31:35 2009,@Nelawish ,
2318,0,Sun May 17 11:13:37 2009,#3turnoffwords Crappy iPod speakers ,3turnoffword crappi ipod speaker
2319,0,Sun May 10 18:20:33 2009,"dude, that sucks, i totally didnt get carded ",dude suck total didnt get carv
2320,0,Sun May 31 14:29:58 2009,wanna go to london and met mcfly guys.since i'm not lucky as my friends ,wanna go london met fli guyssinc lucki friend
2321,0,Fri Jun 05 22:15:25 2009,Morning all!need the miles to be added up in my legs (but am oh so tired too  ),morn need mile ad leg oh tire
2322,0,Wed Jun 17 04:02:11 2009,"Good morning, everyone! What's cooking in your kitchen today? Mine: still painting. No cooking for me ",good morn everyon cook kitchen today mine still paint cook
2323,0,Sun May 03 10:05:59 2009,"@suckahpunch Hug's, sorry to hear that, I had to go to one 3 weeks ago for my friends 2 yr old ",hug sorri hear go one 3 week ago friend 2 yr old
2324,1,Sun Jun 07 10:36:10 2009,"@sarahbelle93 Lol, I'm going swimming too! ",lol go swim
2325,0,Fri Jun 05 13:32:51 2009,@jordandaly big brother is very boring ,big brother bore
2326,1,Sat May 30 09:35:28 2009,@clairemsp tians alot ,tran alot
2327,1,Tue Jun 02 02:54:53 2009,was like the first time i'd seen luke in ages too!  nice seeing him. Good times.,like first time seen luke age nice see good time
2328,1,Sun Jun 07 01:21:53 2009,"hahaha @ #twilight on trending topics, i must admit i didnt mind the books though ",haha twilight trend topic must admit didnt mind book though
2329,1,Mon Jun 01 22:23:59 2009,"*waves* Good Night, my lovely friends.  *hugs* Hope for sweet dreams and sweeter days for you all! ",wave good night love friend hug hope sweet dream sweater day
2330,1,Sun Apr 19 03:23:42 2009,ssshh...Dad just woke me up early. Everone is still asleep.  We are going to go for a ride and get some coffee ,ssshhdad woke earli everyon still asleep go go ride get coffe
2331,0,Sun May 10 20:40:48 2009,*sigh* where have all the alpha males gone? ,sigh alpha male gone
2332,0,Mon Jun 15 17:03:10 2009,@jessilynn15 me too  for a different reason tho :/,differ reason tho
2333,0,Sun Jun 21 07:13:50 2009,oh wow i forgot my acct was protected..guess u wont get my reply @b_club &amp; i know i was one of the 1st 50...boo..sucks to be me ,oh wow forgot acct protectedguess u wont get repli amp know one 1st 50boosuck
2334,1,Wed Jun 03 01:38:45 2009,"schoooool, looking forward to the school trip ",schoooool look forward school trip
2335,0,Fri May 22 06:54:09 2009,working and then heading out cant get Twitter to work on my phone ,work head cant get twitter work phone
2336,0,Mon Jun 01 22:07:23 2009,@BJGotNext  @chelmarie1969  need some of BJ's comic relief...her man done fucked up her mood 2nite ,need comic reliefman done suck mood 2site
2337,0,Fri Jun 19 16:24:50 2009,@tommcfly how do you write such good songs? i've tried writing songs and i dont get anywhere or they just sound awful  haha xx,write good song tri write song dont get anywher sound aw haha xx
2338,1,Sun May 03 21:12:07 2009,@newt0 more than you'd think. ,think
2339,1,Mon Jun 01 22:42:00 2009,@the dj hero party.... Am and travis are killing it ,dj hero parti travi kill
2340,0,Tue Jun 02 03:38:03 2009,"Booo, I've got a meeting just before lunch. You just know that means it'll overrun and I'll have to eat late  I'm hungry today as well!",book got meet lunch know mean overrun eat late hungri today well
2341,1,Sun Apr 19 23:27:30 2009,"@sophielynette no you just said something about bringing a guy with you somewhere, is all, i am slacking on keeping up with twitter. ",said someth bring guy somewher lack keep twitter
2342,0,Thu Jun 25 09:36:21 2009,@Marshalus StatusNotifier doesn't work. ,statusnotifi work
2343,0,Sun Jun 21 01:28:03 2009,@franserraga what did her old tweets sayyyyyyyy ,old tweet sayyyyyyyi
2344,1,Sun Apr 19 02:12:44 2009,"@LiliCosic I knew I was close,but didn't realise when I went past!I've been tweeting for almost 5 months,that's a lot of tweets per day! ",knew closerealis went pasttweet almost 5 monthslot tweet per day
2345,0,Mon May 04 02:52:54 2009,"WHAT?! bank holidays mean @heatworld aren't on  i forgot, badtimes",bank holiday mean forgot latim
2346,0,Wed Jun 17 01:03:54 2009,"Is feeling narky today. @DSushee wakes me up 90 minutes early, startbucks have no white mocha &amp; nothing on the ipod i want to listen to ",feel snarki today wake 90 minut earli starbuck white mecha amp noth ipod want listen
2347,1,Fri May 22 05:36:56 2009,Haha go back to bed mono bitch  Christy&lt;3Trey,haha go back bed mono bitch christylt 3they
2348,1,Sun May 03 10:07:23 2009,hello twitter ,hello twitter
2349,0,Mon Jun 15 17:36:23 2009,i am watching the insider live and i sawed miley cyrus break up with nick......ummm isn't that old news? im just angry ,watch insid live save miley cyru break nickummm old news im angri
2350,1,Mon Jun 01 19:02:18 2009,@karamarzilli aww.  Thanks Kara! I really hope it helps! Tweet me in the morning! ,www thank kara realli hope help tweet morn
2351,0,Thu Jun 18 20:32:57 2009,My bum is going to be hurting when Paul comes home! ,bum go hurt paul come home
2352,0,Sun Jun 07 14:08:39 2009,ANNOUNCEMENT: I cannot receive phone calls or texts. &quot;My phone are suck.&quot; I am pretty much off the grid. And very sad  you can email me?,announc cannot receiv phone call text quotphon suckquot pretti much grid sad email
2353,1,Sat May 02 02:25:58 2009,@danielskowalski thanks  I think I wrote something for everyone,thank think wrote someth everyon
2354,0,Thu Jun 25 06:29:05 2009,"I really wanna go to the pool today, but I have work to do ",realli wanna go pool today work
2355,1,Tue Jun 02 20:25:50 2009,@LincolnBuff2 You should've come to round us out to 5 ,come round us 5
2356,0,Fri Jun 05 21:44:35 2009,@catharsiss I think everyone else has gone to bed ,think everyon els gone bed
2357,1,Wed Jun 03 01:38:19 2009,@jasminelynn88 what problem? and like i said i responded 2 u but u didnt say anything.. and i am talkin 2 my &quot;YOU&quot; ,problem like said respond 2 u u didnt say anyth talkin 2 quotquot
2358,1,Tue Jun 02 23:39:35 2009,@mmitchelldaviss http://twitpic.com/6hs1b - good call ,good call
2359,1,Fri May 29 19:10:13 2009,"@MarleeMatlin omg marlee, much closer to marcia at 18 then alice ever, no worries. ",omg malle much closer maria 18 alic ever worri
2360,0,Fri Jun 19 16:13:50 2009,Me and @xoxoroxyxoxo last day of school  http://twitpic.com/7uis6,last day school
2361,0,Mon Jun 22 15:54:27 2009,@falloutkid07 PHEW!  I was just worrying about u!  Glad to see u r ok.  Praying for those injured &amp; killed.  ,chew worri u glad see u r ok pray injur amp kill
2362,0,Fri Jun 19 08:26:49 2009,@CCTjoh I don't think I can afford to win a iPhone 3GS from #squarespace today. ,think afford win iphon 3g squarespac today
2363,0,Thu Jun 18 19:29:04 2009,so thirsty... but too lazy to go get something. i only have beer ,thirti lazi go get someth beer
2364,0,Tue Jun 16 19:31:50 2009,@Nileyroxs567 Ugh nothing listening to music .. aand in some min going to sleep  and u?,gh noth listen music and min go sleep u
2365,1,Sun Jun 07 20:23:12 2009,back using my lappy darn its hard to tweet using my mobile phone but thanks to my reliable snaptu ,back use happi darn hard tweet use mobil phone thank reliabl snap
2366,0,Tue Jun 23 11:37:52 2009,I'm donating blood this Saturday with a bunch of friends. I'm not afraid of needles or blood but the only time I did it I got really sick ,donat blood saturday bunch friend afraid needl blood time got realli sick
2367,1,Tue Jun 02 08:00:01 2009,"@animalhouse4384 hug him for me... Im great, just really busy tgese past few days. I cant stay long either ",hug im great realli busi these past day cant stay long either
2368,1,Sun May 17 03:20:55 2009,http://twitpic.com/5cqrn - Me and my cute dress and the Norwegian flag! 15 min ago ,cute dress norwegian flag 15 min ago
2369,0,Mon Jun 15 01:17:19 2009,i think i'm getting sick ,think get sick
2370,1,Wed Jun 03 03:24:34 2009,finals. then road test after ,final road test
2371,0,Tue Jun 16 05:07:27 2009,More testing again ,test
2372,1,Tue Jun 16 03:07:09 2009,Morning...i had a really good dream  great morning,morningr good dream great morn
2373,1,Wed Jun 03 04:25:54 2009,@paolotarray well done (y) lol i believe this calls for a gold star! ,well done lol believ call gold star
2374,1,Sat May 09 21:56:48 2009,@jmstewart0220 I know!!  It was great!!  ,know great
2375,1,Sat Jun 06 16:04:42 2009,is getting sleepy... This is always such a nice end of night one!  Just slipped into Sunday. Mmmmmmmmmmmmmmmm â« http://blip.fm/~7rhzx,get sleepi alway nice end night one slip sunday mmmmmmmmmmmmmmmm â  «
2376,1,Fri May 01 22:41:03 2009,"Ok, who took my back scratcher? ",ok took back scratch
2377,0,Sun May 03 02:36:45 2009,http://tinyurl.com/c6d3mv :X Oh gosh  Gonna die because of this guy soon,x oh josh gonna die guy soon
2378,0,Sun May 10 19:55:30 2009,Watching the Magic about to lose ,watch magic lose
2379,1,Fri May 29 12:31:42 2009,"Having favorite sandwich right now: bagel, smoked salmon, capers, cream cheese. Also good on it is alfalfa sprouts and/or tomato ",favorit sandwich right babel smoke salmon paper cream chees also good alfalfa sprout tomato
2380,1,Sat May 30 01:47:06 2009,Suits - Things you should know http://is.gd/JKhP ,suit thing know
2381,0,Wed Jun 17 06:11:09 2009,@xbby_01 yeah my ex ,yeah ex
2382,0,Sun Jun 07 15:20:42 2009,just got home from shooting with jennhoffman. i haven't stopped.  i need a nap so bad.  wah wah wah complainnnnn grrr!,got home shoot jennhoffman stop need nap bad wah wah wah complainnnnn gray
2383,1,Mon Jun 15 02:41:43 2009,@angl66 Sooty Winstanley is beating my brother's record!! My own policy is to only catch pre-cooked food that falls from the fridge... ,footi winstanley beat brotherrecord polici catch precook food fall fridg
2384,1,Sun May 03 21:16:58 2009,forgot to tweet that i think its just ADORABLE that Jacob likes the Disney channel ,forgot tweet think ador jacob like disney channel
2385,0,Sun May 03 19:26:27 2009,my tummy hurts so bad right now ,dummi hurt bad right
2386,0,Wed Jun 17 21:27:36 2009,I need a vacation from my vacation...   but this time I want it to be all by myself!,need vacat vacat time want
2387,1,Sun Apr 19 08:45:10 2009,"@MeHeyLa id rather go to the lake ) haha, ill teach u how to swim  i know how to, but im sooooooooo slow!",id rather go lake haha ill teach u swim know im sooooooooo slow
2388,0,Mon Jun 22 19:24:36 2009,is getting sick of issues happening to other peoples stuff ups!! Then I have to fix them. But thats the life I lead... ,get sick issu happen peopl stuff up fix that life lead
2389,1,Fri May 22 07:30:17 2009,"@mikecane Thanks, Mike! ",thank mike
2390,1,Sun Jun 07 03:56:44 2009,Ok.  I had lunch before a moment. =D Check the DM. ,ok lunch moment check dm
2391,0,Sat Jun 20 15:52:44 2009,@Behemothjc ya no fui ,ya fi
2392,0,Tue Jun 16 23:52:37 2009,No  its Been 2wks Grrr @jknowtruth,2wa gray
2393,1,Sun May 31 12:50:48 2009,"@daisymoonstars Thanks!  We had a great time, and I certainly ate enough cupcakes for you as well XD",thank great time certainli ate enough cupcak well xd
2394,0,Mon Apr 20 01:17:42 2009,@mileycyrus I'm so sad for you too! ,sad
2395,0,Mon Apr 20 06:24:24 2009,had a dream last night that i lost all of my followers.. all 5 of them ,dream last night lost follow 5
2396,1,Mon Jun 01 07:00:31 2009,Dont walk and text. I just tripped going up the stairs lol... Still a great day tho ,dont walk text trip go stair lol still great day tho
2397,1,Mon Jun 01 17:22:09 2009,@GrandmaSheila @ranggrol @csquare6 @MaryWebbJones  @4dams  THANKS 4 the re-tweets!! ,thank 4 tweet
2398,1,Sun May 17 11:17:35 2009,@rod76 any time ,time
2399,1,Mon Jun 01 01:07:45 2009,"@becnewman Yeah bro, swap the Saturday night as well. It'll work out better, so keen ",yeah bro swap saturday night well work better keen
2400,1,Sun Jun 14 22:50:02 2009,@trekkie23 thx for the norton tip.  i'll have to try it.  ,thx norton tip tri
2401,1,Mon Jun 01 16:25:27 2009,I feel like cooking tonight! Grilled chicken breast with lemon pepper seasoning and vegetables...yummy! ,feel like cook tonight grill chicken breast lemon pepper reason vegetablesyummi
2402,0,Sun Jun 21 05:45:42 2009,"@beckyp234 no wait ignore that, the contest is already over ",wait ignor contest alreadi
2403,1,Sun Jun 07 15:33:58 2009,might get another dog soon! ,might get anoth dog soon
2404,1,Mon Jun 15 04:22:15 2009,A bright sunny day and I'm off to lunch with an old friend. Looking forward to it. Life is good. ,bright sunni day lunch old friend look forward life good
2405,0,Mon May 18 05:11:12 2009,@shimmylicious french is over now wooooo i know your landed!! hahaha abandon us now and go to college  lol,french voodoo know land haha abandon us go colleg lol
2406,1,Mon Jun 01 15:59:15 2009,@shockhorror_x I AM SO THERE! ,
2407,1,Sun Jun 07 06:59:37 2009,i've taken up coffee! ,taken coffe
2408,0,Sun May 31 11:20:43 2009,"@mileycyrus miley you deleted me on fb. please i beg u to add me again. i promise i wnt annoy u so much pleaseee  i beg you,",miley delet fb pleas beg u add promis wnt annoy u much pleas beg
2409,1,Fri May 29 23:34:21 2009,i love how i can drink with Dan's family without them minding. ,love drink danfamili without find
2410,1,Sun May 31 18:48:57 2009,@RattPakkRush I miss the Tri-State  area.  If you drive 6 hours in Cali...you are still in Cali   Gotta luv the bridge crossing ,miss prostat area drive 6 hour calistil call gotta luv bridg cross
2411,1,Tue Jun 02 23:43:52 2009,@gulpanag and don't value what you have ,valu
2412,0,Fri May 01 21:23:54 2009,Tonight....kind of lame. Damn friends bailing and then me bailing  Tomorrow//today?? hopefully mucho better,tonightkind lame damn friend fail fail tomorrowtoday hope much better
2413,1,Sun May 17 04:21:53 2009,"@keza34 mmm how about, out with mates, checking out lasses drinking, xbox, and take away ",mmm mate check pass drink xbox take away
2414,0,Wed Jun 17 20:34:43 2009,@GayleChance awww  i'm sorry. you're still in school? isn't it summer?,www sorri still school summer
2415,0,Sun May 31 09:16:45 2009,my friend @NaomiL413 just went home from my house ,friend went home hous
2416,0,Sun May 31 17:32:05 2009,Wishing I lived in cali  could have gone to movie awards,wish live call could gone movi award
2417,1,Fri May 22 03:47:58 2009,@stonewallers looking for a copywriter?who wishes he knew how to code in XHTML ? ,look copywriterwish knew code xhtml
2418,0,Mon Jun 01 13:21:22 2009,@CartoonAndrew ohhhhhh no ,ohhhhhh
2419,0,Thu Jun 18 09:05:21 2009,"Gack, fixed the 'Things' 'Device Stopped Responding' issue by unpairing and (re)pairing. Still getting stuck sync screen ",back fix thing devic stop respond issu pair pair still get stuck sync screen
2420,1,Fri Jun 05 13:38:51 2009,@MeLaMachinko yes ma'am. Next week 6/10.  Sending out the invite tnite. ,ye next week 610 send invit unit
2421,1,Sun May 31 08:45:20 2009,hells yeah seeing @luishandshake and @PlayRadioPlay at the shittiest venue in existence in July! ,tell yeah see shittiest venu exist juli
2422,1,Mon May 18 07:05:18 2009,what i love about north jersey- no earthquakes. no tornados. no hurricanes. and it comes with all the perks of nyc ,love north jersey earthquak tornado hurrican come park nyc
2423,1,Sun Apr 19 05:58:55 2009,good morning   State of Play was terrific last night.  Russell Crowe was very good actually.  Go check it out!,good morn state play terrif last night russel crowd good actual go check
2424,1,Tue Apr 21 01:51:17 2009,@TheSourceress yep  Nick said he would come as well...,yep nick said would come well
2425,1,Thu Jun 04 22:59:20 2009,me is totally down wid being monarchy affiliated - cuz it's a long weekend baby!!! ,total wid monarchi affili cup long weekend babi
2426,0,Sun May 10 18:19:55 2009,I miss Alexis and Molly ,miss alexi molli
2427,1,Sat Jun 06 05:42:31 2009,"@mel0d WOW thats a BIIIG DEAL! would LOVE THAT! We do stuff like that in Chicago,  few and far between. Have fun hon and try to take pix! ",wow that be deal would love stuff like chicago far fun hon tri take pix
2428,1,Sun May 31 19:27:11 2009,@GuitarDragon  I have uploaded &amp; published my studio work from last night. Please visit simpletownUSA.com &amp; link Health Care Thanks ,upload amp publish studio work last night pleas visit amp link health care thank
2429,1,Wed Jun 03 03:24:29 2009,I think I enjoyed that history exam too much :3 going to fish &amp; chip shop with Jodie Kati Jorja &amp; catherine ,think enjoy histori exam much 3 go fish amp chip shop lodi kai korea amp catherin
2430,1,Sun May 10 19:06:32 2009,Ahhhh! I finally figurd out y my twitpics weren't uploading. I'm sending all the old ones I can think of right now ,hhh final figur twitpic upload send old one think right
2431,0,Sat Jun 06 08:19:19 2009,"whats going on, why is football on again?? ",what go footbal
2432,1,Mon May 11 22:08:37 2009,"@Kitkatz91 LMFAO aweee  nah, im sure theres heaps of people! just gotta find them hehe",mfa were nah im sure there heap peopl gotta find here
2433,0,Mon Jun 15 11:07:34 2009,@lizwoolly Was it good? Can't listen as in hotel and no radio  will be listening via iplayer tomorrow hopefully.,good listen hotel radio listen via player tomorrow hope
2434,0,Mon Jun 15 23:15:55 2009,&lt;---- feels sad only has 24 followers - I must be boring ,lt feel sad 24 follow must bore
2435,0,Fri May 29 16:55:50 2009,"@1045CHUMFM Oh ok,Thanks.Dont know where the courthouse id either,I'll learn though.Any nkotb? Twitter stole my pic again  it hates me",oh ok know courthous id eitherlearn not twitter stole pic hate
2436,0,Tue Jun 02 02:40:55 2009,Doesnt like work much today ,doesnt like work much today
2437,0,Wed Jun 24 23:02:14 2009,@catfuel Poor Tucker!  we need to catch up ma'am.,poor tucker need catch
2438,0,Sat May 02 22:02:03 2009,RIP Jack Kemp - A great American patriot I always wanted to meet and now never will ,rip jack keep great american patriot alway want meet never
2439,1,Sun May 10 19:46:27 2009,Ladies and Gentlemen @sweet_charlotte and I have arrived   ? http://blip.fm/~60p98,ladi gentlemen arriv
2440,1,Sun May 31 02:56:27 2009,morning  *looks at clock* yep still morning :p,morn look clock yep still morn p
2441,1,Fri Jun 05 16:45:01 2009,There will be a lot of tweeting this weekend  I can tellllll,lot meet weekend tellllll
2442,1,Sun May 31 12:18:27 2009,Breakfast timeee! ,breakfast time
2443,1,Fri May 29 09:36:19 2009,clean  and doing my makeup,clean makeup
2444,1,Sun May 31 05:47:13 2009,New glasses! ,new glass
2445,0,Sun May 10 03:32:32 2009,@MisterRo Win XP sees them all fine... ,win xp see fine
2446,1,Sat Jun 06 18:54:20 2009,"@greatfitness Thank you kindly, Daniel.  ",thank kindli daniel
2447,0,Fri Jun 19 19:11:51 2009,At the sitter's house watching my kiddo leave for san diego. Miss you baby. Love you and have fun. *crying* awww I need a hug ,sitterhous watch video leav san diego miss babi love fun cri www need hug
2448,1,Mon Jun 01 07:54:40 2009,... with french toast? Both sound yummy! ,french toast sound dummi
2449,0,Tue May 26 23:18:05 2009,"juz had buffet w/ classmates. Bye guys, we're seperated  Surprised cuz a lot teachers were there !!! Wonder where the semifinal3 result is",jun buffet w classmat bye guy separ surpris cup lot teacher wonder semifin 3 result
2450,0,Mon May 04 03:21:13 2009,Restless nights sleep.  was it the cheesecake?,restless night sleep cheesecak
2451,0,Sun Jun 07 04:56:30 2009,t0othache.. need to see my dentist..  .. (im scared.. haha),t0othach need see dentist im scare haha
2452,1,Thu May 28 22:56:53 2009,Zymill- thanks guys ,mill thank guy
2453,0,Sun May 31 10:58:57 2009,Its been one year since the All Time Low concert. I miss it ,one year sinc time low concert miss
2454,1,Sun Jun 07 01:37:36 2009,Just got back in from The Belcourt. Saw &quot;The Fifth Element.&quot; It was awesome. Now uploading photos from Friday and tonight! ,got back belcourt saw quotfifth elementquot awesom upload photo friday tonight
2455,0,Mon Jun 15 09:52:58 2009,@brown_chocolate damnnnnn mama didnt know it was like that...sorry to hear that ,damnnnnn mama didnt know like sorri hear
2456,1,Sun May 31 16:34:08 2009,"@tyrstag Hmmm...that show ws ok. I liked Angry Beavers and Rugrats, educational cartoons like that. ",hmmmshow ws ok like angri beaver regret educ cartoon like
2457,1,Mon Apr 20 05:09:25 2009,@mattdw Congrats on your feature ,contrast featur
2458,1,Sun Jun 07 15:44:27 2009,@sedonadreammakr  I wish!! HA We have the Native American grp - hula dancing at Tequa Plaza - come on over  Plenty to do!,wish ha nativ american grp hull danc equal plaza come plenti
2459,0,Sun May 31 15:27:09 2009,awake  sick tired,awak sick tire
2460,0,Fri Jun 19 00:25:55 2009,can't do much needed laundry. resorting to shaving my legs so i can wear a dress  not in the mood for a dress tomorrow.,much need laundri resort shave leg wear dress mood dress tomorrow
2461,0,Wed Jun 17 18:39:46 2009,My bwister is HUGE it makes me feel bad fer ppl who git sup burnt on der faze ,sister huge make feel bad fer ppl git sup burnt der face
2462,0,Tue Jun 23 07:46:08 2009,wish i were floating in the adriatic right now...miss my pops... ,wish float adriat right miss pop
2463,1,Sun May 17 02:41:20 2009,@bananabby I love that song. David's so funny sa HM episode. ,love song davidfunni sa hm episod
2464,1,Fri May 29 18:29:43 2009,Old World Faire at my sons school was amazing- I'm glad it is over!  I hope I (I mean he) got an A ,old world fair son school amaz glad hope mean got
2465,0,Fri May 22 03:25:57 2009,"Mystery slide. check. Methodology. check. X-ray report. che- oh wait, damn it!  *shakes fists at X-rays* what a horrible Friday night.",mysteri slide check methodolog check gray report che oh wait damn shake fist ray horribl friday night
2466,1,Wed Jun 03 09:38:22 2009,prepping for my interview at 3:30pm. Keep me in your prayers! ,prepar interview 330pm keep prayer
2467,1,Sun May 31 16:26:05 2009,@QueenSapphyre i could do that! ,could
2468,0,Fri May 29 21:09:12 2009,band meeting canceled ,band meet cancel
2469,0,Sun Jun 07 08:30:02 2009,@Rissa545 i was in it! Slighty drowned i should say ,slightli drown say
2470,0,Thu Jun 25 07:09:58 2009,My hair straightener joined ed mcmahon and bea arthur in the 2009 celeb graveyard ,hair straighten join ed mcmahon bea arthur 2009 celeb graveyard
2471,0,Thu Jun 18 23:38:23 2009,@DOOMSlay i wish u were gonna b at warped  ,wish u gonna b warp
2472,1,Sun Apr 19 04:23:08 2009,"Going to make a Hot Chocolate, and then visit my favourite music blog: http://www.moteldemoka.com/ ",go make hot chocol visit favourit music blog
2473,0,Sun May 31 09:08:13 2009,Was hoping we'd have more followers by now  #Fixreplies,hope follow fixrepli
2474,1,Sun Jun 07 06:23:27 2009,@danieleazar exactly my prayers! ,exactli prayer
2475,1,Tue Jun 02 05:28:03 2009,summer needs to hurrrrry ,summer need hurrrrri
2476,0,Sun May 10 01:50:51 2009,headin' for the airport in 4 hours....oh man I'm really gonna miss home! ,head airport 4 hour man realli gonna miss home
2477,0,Sat May 30 15:37:22 2009,"If i'll die tomorrow, i would like to write, all of you about me on Twitter... ",die tomorrow would like write twitter
2478,1,Sat May 09 18:30:57 2009,chillin tonight (at least for now) ,chill tonight least
2479,1,Sun May 17 07:32:33 2009,"@moiswashere  Hi! I was wonder what agency represents you, and if you have any acting tips? ",hi wonder agenc repres act tip
2480,0,Mon Jun 01 11:05:52 2009,"Twitter is going crazy with #e3 tweets I love social networking, but its overshadowing the awesomeness that is jolicloud and my shit isp! ",twitter go crazi e3 tweet love social network overshadow awesom jolicloud shit isp
2481,1,Sun Jun 07 12:12:03 2009,@jimmyfallon i do  lol,lol
2482,1,Mon Jun 01 10:42:29 2009,met jennette mcurdy at the tay swift concert and ai finale  got pics with her too ,met bennett curri tay swift concert ai final got pic
2483,0,Mon Jun 22 13:17:55 2009,@Sjusovaren I was just talking about that with someone last week. I just don't have time to run 2 sites at the moment ,talk someon last week time run 2 site moment
2484,1,Tue Jun 02 23:17:43 2009,@alsoknownaskels I do the same thing.  She knows what she is doing! ,thing know
2485,0,Sun Jun 07 04:58:44 2009,I MISS MY BABY. ,miss babi
2486,0,Fri May 29 23:09:22 2009,Morning all. Going for a run this morning before packing. Jo and I off to dinner tonight to say goodbye to Paddy  Who is leaving TA.,morn go run morn pack jo dinner tonight say goodby paddi leav ta
2487,0,Sun May 10 07:57:41 2009,Have the ting tings - that's not my name stuck in my head ,ting thing name stuck head
2488,1,Sat May 30 19:08:17 2009,Watching the game. GO ORLANDO!!  ,watch game go orlando
2489,0,Fri May 22 01:48:58 2009," Yes, I've just become fed up with a few things but am working to make it better at least! @Hyperopia",ye becom fed thing work make better least
2490,1,Fri Jun 05 16:51:18 2009,@beautiful909 lol u kno what im sayin ...can we get a hand clap for this wisdom lol ,lol u no im say get hand clap wisdom lol
2491,0,Fri Jun 19 15:15:48 2009,"@kimkardsashian awww you feel sickies, i was expecting to see you tonight ",www feel sick expect see tonight
2492,1,Sun Jun 07 01:31:51 2009,"@LadyFiveStar Kiara ????? Hall, yes has a nice ring to it i say ",kara hall ye nice ring say
2493,1,Sun May 17 10:44:25 2009,@AdamSinger So true ,true
2494,1,Sat May 30 11:56:50 2009,"Didn't know that Mr Tweet updated it's UI..I'm recommending people like crazy over there &quot;no worries, will not tweet then out&quot; #nospam ",know mr tweet updat recommend peopl like crazi quotworri tweet quot spam
2495,1,Sun May 31 12:54:50 2009,"&amp; just when you think nothing can get better, the sun starts to shine ",amp think noth get better sun start shine
2496,0,Thu Jun 18 23:05:22 2009,i dont want rudy to die oh my god i am going to cry why did death say that was going to happen ,dont want rude die oh god go cri death say go happen
2497,0,Sun Jun 07 03:23:03 2009,Pressing a key in Safari beta 4 when no input box is selected is causing it to crash. ,press key safari beta 4 input box select caus crash
2498,1,Sun Jun 07 12:07:38 2009,hey im new on here add me ,hey im new add
2499,1,Sun May 31 18:57:10 2009,@BLASTINGaDOOKIE I know who it is! ,know
2500,1,Mon Jun 01 17:26:03 2009,i feel so....free ,feel free
2501,0,Fri May 29 10:50:07 2009,@shakes1327 Sadly no robot songs in my library. ,sadli robot song librari
2502,1,Wed Jun 03 01:06:36 2009,"@PatrickCourtney Hahaha, yeah I was a bit occupied. But according to @SempraFi, I don't exist. ",haha yeah bit occupi accord exist
2503,1,Sat May 02 04:07:09 2009,is looking forward to this bank holiday weekend! ,look forward bank holiday weekend
2504,1,Mon Jun 01 00:23:41 2009,@JeremyDempster I could DIE of happiness if they finally redid Animorphs and did it well. DIE. ,could die happi final revid animorph well die
2505,0,Fri Jun 19 04:19:33 2009,Tired  n broke nt good,tire n broke nt good
2506,1,Thu May 28 20:50:24 2009,"@PheMom Yr so tweet, thanks for the retweet. ",yr tweet thank between
2507,1,Fri May 29 02:40:25 2009,@katemeadows cool anberlin might see who's supporting and might go too ,cool berlin might see support might go
2508,0,Thu Jun 18 09:23:21 2009,Snapfish cut off faces in my photos ,starfish cut face photo
2509,1,Sun Jun 07 11:39:36 2009,@MamaAnna Are you in Cincinnati or N. KY? Come see us! ,cincinnati n ky come see us
2510,0,Thu Jun 25 08:35:12 2009,"@DonnieWahlberg unfortunately 'Find A Way' doesnt just apply 2getting my @NKOTB fix, also applies2 putting the fix off 2get the rest done ",unfortun find way doesnt appli 2get fix also appli 2 put fix 2get rest done
2511,1,Sun May 10 02:11:44 2009,If EVERYONE constantly retweeted that it would make it! ,everyon constantli retreat would make
2512,1,Mon Jun 15 13:27:41 2009,http://bit.ly/ozTuO   &lt;- watch? thanks ,lt watch thank
2513,1,Mon Jun 15 03:49:48 2009,@Ichsi @alzaidy :Azra is my 7yo son  ktnya jgn buru2 hehehehehe,ara 7yo son kenya jan burn 2 heheheheh
2514,1,Sat Jun 06 17:39:14 2009,"hmmmm, boredd ! watching HM with cousin ",mmmm bore watch hm cousin
2515,0,Mon Jun 15 19:29:54 2009,Wow ... still replaying last night over... I wanna go again  Come back Pink COME BACK!!,wow still replac last night wanna go come back pink come back
2516,0,Fri May 22 05:48:46 2009,"@AliciaWag I'm sorry, that sucks  I wish I had helpful advice. I'm still studying, but almost (!) done..",sorri suck wish help advic still studi almost done
2517,1,Sat May 16 22:40:11 2009,i love being weird.  and weird people too hah,love weird weird peopl ha
2518,0,Fri Jun 05 08:45:27 2009,My msn is being hacked  Hopefully it will go away because I have just changed my password ,msn hack hope go away chang password
