LABEL,DATE_TIME,TEXT,preprocessed_text
1,Mon Jun 15 06:07:19 2009,i turned kats lava lamp on. its mesmerising  and pink. which is always a plus. the silver glitter in it is the added bonus ,"['i', 'turned', 'cats', 'lava', 'lamp', 'on', 'its', 'mesmerising', 'and', 'pink', 'which', 'is', 'always', 'a', 'plus', 'the', 'silver', 'glitter', 'in', 'it', 'is', 'the', 'added', 'bonus']"
1,Mon Jun 01 15:37:28 2009,@simplyshannon AWESOME!!! ,['awesome']
1,Fri May 22 02:20:50 2009,Lots of huge server cabinets full of hot-swappable drives have arrived in the warehouse this week.  All very modern! Thanks Mr C ,"['lots', 'of', 'huge', 'server', 'cabinets', 'full', 'of', 'hotswappable', 'drives', 'have', 'arrived', 'in', 'the', 'warehouse', 'this', 'week', 'all', 'very', 'modern', 'thanks', 'mr', 'c']"
0,Mon Jun 01 15:11:00 2009,@reemerband Booo (: Ive Realised Ive Never Had A Tweet For You!! I Feel Left Out  Kayley xxx,"['book', 'ive', 'realised', 'ive', 'never', 'had', 'a', 'tweet', 'for', 'you', 'i', 'feel', 'left', 'out', 'valley', 'xxx']"
1,Sun Jun 07 17:47:09 2009,"@HAM_DIGGS ahhhh no way, lol, its a local favorite spot in the 'litos.  ","['hhh', 'no', 'way', 'lol', 'its', 'a', 'local', 'favorite', 'spot', 'in', 'the', 'xitos']"
1,Sun May 03 05:58:45 2009,"@angieelenis I dont have a channel yet. I just contribute to some. But I will have my own soon. I would like to watch yours, until then ","['i', 'dont', 'have', 'a', 'channel', 'yet', 'i', 'just', 'contribute', 'to', 'some', 'but', 'i', 'will', 'have', 'my', 'own', 'soon', 'i', 'would', 'like', 'to', 'watch', 'yours', 'until', 'then']"
0,Fri Jun 19 23:42:13 2009,Arr sore throat ,"['arr', 'sore', 'throat']"
1,Wed May 27 07:19:23 2009,"@pnay Hey, Don't knock cake! I love cake! That's just about all our heroine, Precious, has on the No. 1 Ladies Detective Agency. ","['hey', 'dont', 'knock', 'cake', 'i', 'love', 'cake', 'thats', 'just', 'about', 'all', 'our', 'heroine', 'precious', 'has', 'on', 'the', 'no', 'ladies', 'detective', 'agency']"
0,Sun May 31 05:53:12 2009,I don't wanna work ,"['i', 'dont', 'wanna', 'work']"
1,Thu May 14 02:31:16 2009,"@rustyrockets hiya gorgeous, will you be gracing us with your presence today, many of us are missing you  xxx","['miya', 'gorgeous', 'will', 'you', 'be', 'racing', 'us', 'with', 'your', 'presence', 'today', 'many', 'of', 'us', 'are', 'missing', 'you', 'xxx']"
0,Thu May 28 20:43:01 2009,"@micheleeeex And since I am going to VB and NC, he won't come out then either. Esp since he used up all his fan love in Ohio. ","['and', 'since', 'i', 'am', 'going', 'to', 'vb', 'and', 'nc', 'he', 'wont', 'come', 'out', 'then', 'either', 'esp', 'since', 'he', 'used', 'up', 'all', 'his', 'fan', 'love', 'in', 'ohio']"
1,Sun Jun 07 02:43:51 2009,@ozdj You must be pretty fit ;-) 736.6kms! Nice ,"['you', 'must', 'be', 'pretty', 'fit', 'nice']"
0,Sat Jun 06 23:45:04 2009,There is way too much drama on here for me  I'm just not down with it ,"['there', 'is', 'way', 'too', 'much', 'drama', 'on', 'here', 'for', 'me', 'im', 'just', 'not', 'down', 'with', 'it']"
1,Sun Jun 07 19:38:14 2009,Algebra exam tomorrow &amp; then Paramore and No Doubt Concert!!! ,"['algebra', 'exam', 'tomorrow', 'then', 'paramore', 'and', 'no', 'doubt', 'concert']"
1,Sun Jun 07 13:05:03 2009,@verity_lola ...you were a cricket fan till I see the comment on my blog.  Glad I finally have someone to talk to about it!!! ,"['you', 'were', 'a', 'cricket', 'fan', 'till', 'i', 'see', 'the', 'comment', 'on', 'my', 'blog', 'glad', 'i', 'finally', 'have', 'someone', 'to', 'talk', 'to', 'about', 'it']"
0,Fri Jun 05 19:35:40 2009,"@PeterM11 seriously, and there aren't enough of them these days. ","['seriously', 'and', 'there', 'arent', 'enough', 'of', 'them', 'these', 'days']"
0,Mon Jun 15 00:48:30 2009,on the way to soekarno-hatta airport :3 jakarta is soo damn hot ,"['on', 'the', 'way', 'to', 'soekarnohatta', 'airport', 'jakarta', 'is', 'soo', 'damn', 'hot']"
0,Sun May 03 17:48:08 2009,@jaleesaja: but im not happy... lol. im soooooo confused.!   live.LAUGH.&lt;3.,"['but', 'im', 'not', 'happy', 'lol', 'im', 'soooooo', 'confused']"
0,Sun May 31 08:34:36 2009,@rafaqat Don't have it I'm afraid. Guy at work showed it to me. Not the kind of thing I like to watch if truth be told ,"['dont', 'have', 'it', 'im', 'afraid', 'guy', 'at', 'work', 'showed', 'it', 'to', 'me', 'not', 'the', 'kind', 'of', 'thing', 'i', 'like', 'to', 'watch', 'if', 'truth', 'be', 'told']"
0,Tue Jun 16 17:29:44 2009,@XChadballX ...joel's right... epic fail of a movie  sryyy  ,"['joel', 'right', 'epic', 'fail', 'of', 'a', 'movie', 'yyyy']"
1,Fri May 29 14:47:01 2009,"business+pleasure, I just love it ","['businesspleasure', 'i', 'just', 'love', 'it']"
1,Wed Jun 03 05:14:36 2009,@Romeothecat  Fur Fail.,"['fur', 'fail']"
0,Thu Jun 18 08:26:45 2009,my friends wont never know how much i love them!! ,"['my', 'friends', 'wont', 'never', 'know', 'how', 'much', 'i', 'love', 'them']"
1,Wed Jun 03 04:42:13 2009,"Hunks get more sex, but there's a price to pay http://bit.ly/5JFuk love the He Man pic ","['hunts', 'get', 'more', 'sex', 'but', 'theres', 'a', 'price', 'to', 'pay', 'love', 'the', 'he', 'man', 'pic']"
0,Sun May 31 16:26:10 2009,is going to be late to the cubbies game  unless the cta is kinder to @thebiglib then it has been to me in the past!,"['is', 'going', 'to', 'be', 'late', 'to', 'the', 'bubbles', 'game', 'unless', 'the', 'cta', 'is', 'kinder', 'to', 'then', 'it', 'has', 'been', 'to', 'me', 'in', 'the', 'past']"
1,Fri May 29 23:42:40 2009,@jasontancy thanks jason. have a great sat too ,"['thanks', 'jason', 'have', 'a', 'great', 'sat', 'too']"
1,Sun Jun 14 22:49:46 2009,watching camp rock for the 859407 millionth time ,"['watching', 'camp', 'rock', 'for', 'the', 'millionth', 'time']"
0,Fri May 22 04:41:59 2009,"Bus left, Veronnica left, Mom has no car  Would one of you like to give me a ride to school?  ...... please? ;_;","['bus', 'left', 'veronica', 'left', 'mom', 'has', 'no', 'car', 'would', 'one', 'of', 'you', 'like', 'to', 'give', 'me', 'a', 'ride', 'to', 'school', 'please']"
1,Sun Jun 07 03:35:51 2009,@_xbianca Your fringe looks great ,"['your', 'fringe', 'looks', 'great']"
0,Sat Jun 06 18:26:40 2009,@RODDYBOTTUM You and boys have a safe journey over. See on Friday. Currently sat in a room with peeps singing karaoke with no FNM ,"['you', 'and', 'boys', 'have', 'a', 'safe', 'journey', 'over', 'see', 'on', 'friday', 'currently', 'sat', 'in', 'a', 'room', 'with', 'keeps', 'singing', 'karaoke', 'with', 'no', 'nm']"
0,Sun May 31 06:27:40 2009," i don't know, darlin. I'm so sorry. I wish i had what you need to make everything right.","['i', 'dont', 'know', 'darwin', 'im', 'so', 'sorry', 'i', 'wish', 'i', 'had', 'what', 'you', 'need', 'to', 'make', 'everything', 'right']"
0,Sun May 31 11:58:55 2009,I have meetings tomorrow  oh no! Boriinngggg!,"['i', 'have', 'meetings', 'tomorrow', 'oh', 'no', 'boriinngggg']"
0,Fri May 29 09:42:10 2009,waiting for @nickyjames to wake up...... hazin a sad  ,"['waiting', 'for', 'to', 'wake', 'up', 'hazing', 'a', 'sad']"
0,Sun Jun 07 17:47:52 2009,"animal hospital, we think brandy broke her foot ","['animal', 'hospital', 'we', 'think', 'brandy', 'broke', 'her', 'foot']"
1,Sun May 17 11:35:55 2009,@LeosGifted1 Bout Time Lame...lol Good now I can Tweet you allllll day ,"['bout', 'time', 'gamelog', 'good', 'now', 'i', 'can', 'tweet', 'you', 'allllll', 'day']"
0,Mon May 18 06:44:17 2009,So stressed about last exam.. ,"['so', 'stressed', 'about', 'last', 'exam']"
1,Fri Jun 05 18:25:57 2009,@msallied I wonder how *I* can get noticed by one of them! ,"['i', 'wonder', 'how', 'i', 'can', 'get', 'noticed', 'by', 'one', 'of', 'them']"
0,Fri Jun 19 12:02:16 2009,two more days and im off to japan! nooo ,"['two', 'more', 'days', 'and', 'im', 'off', 'to', 'japan', 'noon']"
1,Fri May 22 03:19:45 2009,being dumped by my partner! ,"['being', 'dumped', 'by', 'my', 'partner']"
1,Sat Jun 06 10:20:16 2009,havin breakfast on st pete beach w/my baby  xo,"['having', 'breakfast', 'on', 'st', 'pete', 'beach', 'my', 'baby', 'xo']"
1,Fri May 29 22:06:16 2009,@erika_gerdemark the same thing happened to me ,"['the', 'same', 'thing', 'happened', 'to', 'me']"
1,Sun Jun 07 20:43:32 2009,"I seriously want to tell this girl to leave him alone on Friday, yet I don't want to get involved. Thoughts, tweeters? ","['i', 'seriously', 'want', 'to', 'tell', 'this', 'girl', 'to', 'leave', 'him', 'alone', 'on', 'friday', 'yet', 'i', 'dont', 'want', 'to', 'get', 'involved', 'thoughts', 'theaters']"
0,Fri May 29 21:10:07 2009,@RecoverHealth Appreciate it ... but unfortunately link isn't working ,"['appreciate', 'it', 'but', 'unfortunately', 'link', 'isnt', 'working']"
0,Fri May 22 03:25:26 2009,Off to the airport...ughhh i HATE mornings ,"['off', 'to', 'the', 'airportughhh', 'i', 'hate', 'mornings']"
0,Mon Jun 01 07:08:46 2009,says Server too busy. Yadda yadda. What's next? Why am I so grumpy?  http://plurk.com/p/xnsr2,"['says', 'server', 'too', 'busy', 'yada', 'yada', 'whats', 'next', 'why', 'am', 'i', 'so', 'grumpy']"
0,Sun May 31 19:35:34 2009,I'm beginning to suspect that this phone has a faulty battery ,"['im', 'beginning', 'to', 'suspect', 'that', 'this', 'phone', 'has', 'a', 'faulty', 'battery']"
1,Sun May 31 02:25:40 2009,@savagestar @SmashMe_EraseMe I'm hoping it's some of these trying to sell me stuff who finally gave up all hope ,"['im', 'hoping', 'its', 'some', 'of', 'these', 'trying', 'to', 'sell', 'me', 'stuff', 'who', 'finally', 'gave', 'up', 'all', 'hope']"
0,Sat Jun 06 03:07:51 2009,"Got home last night from the hospital, it was a long week  hopefully i dont have to go back anytime soon","['got', 'home', 'last', 'night', 'from', 'the', 'hospital', 'it', 'was', 'a', 'long', 'week', 'hopefully', 'i', 'dont', 'have', 'to', 'go', 'back', 'anytime', 'soon']"
1,Sat Apr 18 15:40:06 2009,Spending quality time with my baby niece Hailey bailey  love her so much. She brightens my day.,"['spending', 'quality', 'time', 'with', 'my', 'baby', 'niece', 'hailed', 'bailey', 'love', 'her', 'so', 'much', 'she', 'brightness', 'my', 'day']"
0,Fri Jun 19 02:37:34 2009,getting maccas for dinner. havent had it in ages. i feel like a fatty ,"['getting', 'marcus', 'for', 'dinner', 'havent', 'had', 'it', 'in', 'ages', 'i', 'feel', 'like', 'a', 'fatty']"
0,Mon May 04 02:40:51 2009,@NathanFillion Is Castle going to be cancelled?? ,"['is', 'castle', 'going', 'to', 'be', 'cancelled']"
0,Sat Jun 06 21:55:11 2009,chillin @ tha buzzin house i gotta go home  bout tah get n da cab  aww i wanted 2 do tha water fight,"['chilling', 'tha', 'buzzing', 'house', 'i', 'gotta', 'go', 'home', 'bout', 'tah', 'get', 'n', 'da', 'cab', 'www', 'i', 'wanted', 'do', 'tha', 'water', 'fight']"
1,Wed Jun 03 02:51:00 2009,Jus browsin thru twitter ryt nw  although no1 i kno iz actually on diz =(,"['jus', 'browsing', 'thru', 'twitter', 'rt', 'nw', 'although', 'i', 'no', 'iz', 'actually', 'on', 'diz']"
1,Mon Jun 15 01:14:51 2009,uploading rest of pics to flickr and then doing the website  check out http://flickr.com/labelsphotography!,"['uploading', 'rest', 'of', 'pics', 'to', 'flickr', 'and', 'then', 'doing', 'the', 'website', 'check', 'out']"
0,Fri May 29 23:08:52 2009,feeling a little ,"['feeling', 'a', 'little']"
1,Sat Jun 06 13:28:49 2009,Follow Chris Crocker!  @chrishasboobs http://bit.ly/WdBZk,"['follow', 'chris', 'rocker']"
0,Sat Jun 06 08:44:25 2009,@aprealbrooke  I'm so jealous!! ,"['im', 'so', 'jealous']"
0,Mon Apr 20 23:54:55 2009,i think spoon is sick ,"['i', 'think', 'spoon', 'is', 'sick']"
0,Sun Jun 07 15:49:52 2009,@doubleickey same thing happens to me allll the time. its real annoying ,"['same', 'thing', 'happens', 'to', 'me', 'all', 'the', 'time', 'its', 'real', 'annoying']"
1,Sat May 30 08:55:23 2009,"@kerryberry Happy, happy anniversary! I cannot believe that it's been a year already. ","['happy', 'happy', 'anniversary', 'i', 'cannot', 'believe', 'that', 'its', 'been', 'a', 'year', 'already']"
0,Sat Jun 20 09:42:19 2009,my mood is slippin'....someone do something nice for me! @brooklynblack where u at? ,"['my', 'mood', 'is', 'slippinsomeone', 'do', 'something', 'nice', 'for', 'me', 'where', 'u', 'at']"
1,Sat Jun 06 01:05:18 2009,Funnnn night!! Intense ending..and dodgers won!! ,"['funny', 'night', 'intense', 'endingand', 'dodgers', 'won']"
1,Sat Jun 06 12:40:32 2009,Just finished washing my car with the help of my baby ,"['just', 'finished', 'washing', 'my', 'car', 'with', 'the', 'help', 'of', 'my', 'baby']"
0,Fri Jun 19 10:59:23 2009,@suaveguy321 a lot of people do but the ones that don't say it uses to much battery ,"['a', 'lot', 'of', 'people', 'do', 'but', 'the', 'ones', 'that', 'dont', 'say', 'it', 'uses', 'to', 'much', 'battery']"
1,Sun May 31 04:40:38 2009,"@doctorpancreas pls follow me @drwiz , sorry for the trouble ","['pls', 'follow', 'me', 'sorry', 'for', 'the', 'trouble']"
1,Sun May 17 21:12:46 2009,http://twitpic.com/5esg1 - thank you guys!!  these are still unedited but yay!,"['thank', 'you', 'guys', 'these', 'are', 'still', 'unedited', 'but', 'yay']"
1,Fri May 29 17:28:55 2009,"@Jah423 Locs-me too, my boo gettin some ","['lose', 'too', 'my', 'boo', 'getting', 'some']"
0,Fri Jun 19 14:00:26 2009,"WOW YouTube is down for maintenance and will be back shortly, the world is just not the same ","['wow', 'youtube', 'is', 'down', 'for', 'maintenance', 'and', 'will', 'be', 'back', 'shortly', 'the', 'world', 'is', 'just', 'not', 'the', 'same']"
0,Mon May 04 07:13:38 2009,"@bobshrunkle When I clicked on that link, I expected to see a picture of myself or my Facebook...something. ","['when', 'i', 'clicked', 'on', 'that', 'link', 'i', 'expected', 'to', 'see', 'a', 'picture', 'of', 'myself', 'or', 'my', 'facebooksomething']"
0,Tue Jun 02 21:21:04 2009,@JessiWithoutYou   ,[]
1,Sun May 17 23:15:59 2009,@Anansha yeh kind of.... I found a flat and all just haven't had the chance to live in it yet! the weather is gorgeous out here ,"['yeh', 'kind', 'of', 'i', 'found', 'a', 'flat', 'and', 'all', 'just', 'havent', 'had', 'the', 'chance', 'to', 'live', 'in', 'it', 'yet', 'the', 'weather', 'is', 'gorgeous', 'out', 'here']"
0,Fri May 22 06:39:22 2009,TinyTwitter don't want to work on my mobile ,"['tinytwitter', 'dont', 'want', 'to', 'work', 'on', 'my', 'mobile']"
1,Sun Jun 07 02:24:25 2009,Words cannot describe. ,"['words', 'cannot', 'describe']"
1,Fri Jun 05 15:11:24 2009,@janjohannesson bedtime for Gonzo too ,"['bedside', 'for', 'onto', 'too']"
1,Mon Jun 01 03:48:53 2009,NO MORE MATHS!! No longer will I have to care about the circumference of circles and finding missing angles...  study leave is good! ,"['no', 'more', 'maths', 'no', 'longer', 'will', 'i', 'have', 'to', 'care', 'about', 'the', 'circumference', 'of', 'circles', 'and', 'finding', 'missing', 'angles', 'study', 'leave', 'is', 'good']"
1,Fri May 29 00:19:43 2009,I love that you hate me ,"['i', 'love', 'that', 'you', 'hate', 'me']"
0,Fri May 22 08:40:43 2009,Getting ready for work....Jason says I have to go in even if I don't feel good ,"['getting', 'ready', 'for', 'workjason', 'says', 'i', 'have', 'to', 'go', 'in', 'even', 'if', 'i', 'dont', 'feel', 'good']"
1,Mon Jun 15 07:03:44 2009,doing work  almost done schooooool finally!,"['doing', 'work', 'almost', 'done', 'schooooool', 'finally']"
0,Mon Apr 20 02:42:15 2009,Moving early tomorrow morning..  I want sleep!,"['moving', 'early', 'tomorrow', 'morning', 'i', 'want', 'sleep']"
1,Wed Jun 03 07:09:12 2009,You do now ,"['you', 'do', 'now']"
0,Sat Jun 20 03:16:24 2009,gutted not to be at mcfly today. and for not seeing my best friend on her birthday. and to have the biggest amount of coursework to do D: ,"['gutted', 'not', 'to', 'be', 'at', 'fly', 'today', 'and', 'for', 'not', 'seeing', 'my', 'best', 'friend', 'on', 'her', 'birthday', 'and', 'to', 'have', 'the', 'biggest', 'amount', 'of', 'coursework', 'to', 'do', 'd']"
0,Fri Jun 05 09:21:10 2009,@jonbon88 how you doing? seems like long time no spk  lol u working tonight? Xxxxxx,"['how', 'you', 'doing', 'seems', 'like', 'long', 'time', 'no', 'sp', 'lol', 'u', 'working', 'tonight', 'xxxx']"
1,Fri Jun 05 17:17:28 2009,come and follow me    xx,"['come', 'and', 'follow', 'me', 'xx']"
1,Mon Jun 01 09:13:47 2009,is brazil tommorow ,"['is', 'brazil', 'tomorrow']"
1,Tue Jun 16 03:00:59 2009,"@EQFacebookGRP thanks Mandy, it worked ","['thanks', 'many', 'it', 'worked']"
0,Wed Jun 03 00:13:31 2009,awww my neck hurts!! ,"['www', 'my', 'neck', 'hurts']"
1,Sun Jun 14 22:33:41 2009,@Aubreeeey You already knoww hoe  I misss ya 'babygirl'! Hahaha,"['you', 'already', 'known', 'hoe', 'i', 'miss', 'ya', 'babygirl', 'haha']"
0,Sun Jun 21 05:02:19 2009,@mxbx you didn't like the pic I sent you yesterday? ,"['you', 'didnt', 'like', 'the', 'pic', 'i', 'sent', 'you', 'yesterday']"
1,Sun May 17 23:56:31 2009,@julia062 Oh! I like Wo De Kuai Lai. Haha. What's your multiply? ,"['oh', 'i', 'like', 'wo', 'de', 'kai', 'lai', 'haha', 'whats', 'your', 'multiply']"
1,Fri May 29 10:32:43 2009,"@SharenWatson I was there in spirit, Sharen.  ","['i', 'was', 'there', 'in', 'spirit', 'share']"
0,Sun May 31 19:12:22 2009,I had such an amazing weekend!!!!!!  Summer class starts tomorrow ,"['i', 'had', 'such', 'an', 'amazing', 'weekend', 'summer', 'class', 'starts', 'tomorrow']"
0,Sun May 31 23:12:22 2009,"hoping my earache stops before i try to go to sleep. i don't remember having them as a kid, but seem to get them a lot lately. ","['hoping', 'my', 'headache', 'stops', 'before', 'i', 'try', 'to', 'go', 'to', 'sleep', 'i', 'dont', 'remember', 'having', 'them', 'as', 'a', 'kid', 'but', 'seem', 'to', 'get', 'them', 'a', 'lot', 'lately']"
0,Sun Jun 14 23:24:01 2009,@onicajay my turn right i downloaded wont work  EMO TIME!,"['my', 'turn', 'right', 'i', 'downloaded', 'wont', 'work', 'emo', 'time']"
1,Mon May 18 05:55:38 2009,"@irishdeafkids hi Caroline thanks for following &amp; thanks for the blog post about the SPWC, I just read it ","['hi', 'caroline', 'thanks', 'for', 'following', 'thanks', 'for', 'the', 'blog', 'post', 'about', 'the', 'spec', 'i', 'just', 'read', 'it']"
1,Mon Jun 01 15:57:30 2009,"@PhantomsAreLame our names fit together perfectly  also thank you for the free track, any chance on a new EP? &quot;Late&quot; on discotexas was ace","['our', 'names', 'fit', 'together', 'perfectly', 'also', 'thank', 'you', 'for', 'the', 'free', 'track', 'any', 'chance', 'on', 'a', 'new', 'ep', 'late', 'on', 'discotexas', 'was', 'ace']"
0,Sun Jun 07 04:45:12 2009,My poor brother is now trying to dry his shirt with a beer towel! We're both freezing cold  now   http://twitpic.com/6tnnx,"['my', 'poor', 'brother', 'is', 'now', 'trying', 'to', 'dry', 'his', 'shirt', 'with', 'a', 'beer', 'towel', 'were', 'both', 'freezing', 'cold', 'now']"
0,Fri Jun 19 02:49:42 2009,Ugh awake in bed on my day off...it's too early to be awake! Icky hangover from last night ,"['gh', 'awake', 'in', 'bed', 'on', 'my', 'day', 'office', 'too', 'early', 'to', 'be', 'awake', 'ick', 'hangover', 'from', 'last', 'night']"
1,Mon Jun 01 11:04:15 2009,@Jerzygrllys who's your favorite band? ,"['whos', 'your', 'favorite', 'band']"
0,Wed Jun 03 06:12:27 2009,Is Extremely Bored ,"['is', 'extremely', 'bored']"
0,Sun May 31 01:23:26 2009,I got outbid on that eBay auction ,"['i', 'got', 'outside', 'on', 'that', 'ebay', 'auction']"
1,Wed Jun 03 02:16:13 2009,"THANKS  @technicalfault @ramrod_newell @MaryKunzGoldman, @sicklittlefox @thsteininger @joanpatrick @lucypope @infiniteemily @Cathvontrapp",['thanks']
1,Sun May 10 19:21:10 2009,had a dream that 2 sri lankan girls came as exchange students and we got umbelievably close i went back to sri lanka with them! ,"['had', 'a', 'dream', 'that', 'sri', 'lanka', 'girls', 'came', 'as', 'exchange', 'students', 'and', 'we', 'got', 'unbelievable', 'close', 'i', 'went', 'back', 'to', 'sri', 'lanka', 'with', 'them']"
1,Sat May 30 18:28:18 2009,I woke up.. and nobody was home :s so i ate chocolate cake for breakfast ,"['i', 'woke', 'up', 'and', 'nobody', 'was', 'home', 's', 'so', 'i', 'ate', 'chocolate', 'cake', 'for', 'breakfast']"
0,Fri Jun 05 15:38:39 2009,how do youu change your picture? I tried to... But it didn't let me ,"['how', 'do', 'you', 'change', 'your', 'picture', 'i', 'tried', 'to', 'but', 'it', 'didnt', 'let', 'me']"
0,Sun Apr 19 02:05:29 2009,"Corked leg from footy at bicentennial  time to work...,","['worked', 'leg', 'from', 'footy', 'at', 'bicentennial', 'time', 'to', 'work']"
0,Sun May 03 04:36:48 2009,I wish you could order chocolate to be delivered like pizza. 'Chocolate Hut' or 'Chocimos' - baby in bed so can't go out ,"['i', 'wish', 'you', 'could', 'order', 'chocolate', 'to', 'be', 'delivered', 'like', 'pizza', 'chocolate', 'hut', 'or', 'chocimos', 'baby', 'in', 'bed', 'so', 'cant', 'go', 'out']"
0,Sun May 31 04:19:43 2009,@ranga91 And it only allows one usable IM address per contact too ,"['and', 'it', 'only', 'allows', 'one', 'usable', 'im', 'address', 'per', 'contact', 'too']"
0,Mon May 18 03:07:42 2009,Sleepin all day ,"['sleeping', 'all', 'day']"
0,Wed Jun 24 22:55:44 2009,Ow! My wrist hurt ,"['ow', 'my', 'wrist', 'hurt']"
0,Mon Jun 15 18:48:58 2009,Beware: NEVER ORDER ANYTHING FROM CIRCUTCITY! They are horrible. This is a warning  hehe,"['beware', 'never', 'order', 'anything', 'from', 'circutcity', 'they', 'are', 'horrible', 'this', 'is', 'a', 'warning', 'here']"
1,Sun May 31 07:54:47 2009,i am feeeeeeeeeeeeeeling pretty darn good. ,"['i', 'am', 'feeeeeeeeeeeeeeling', 'pretty', 'darn', 'good']"
0,Sun May 31 10:23:25 2009,"I'm officially sick this morning... woke up all stuffy, not good considering the week I have ahead of me ","['im', 'officially', 'sick', 'this', 'morning', 'woke', 'up', 'all', 'stuff', 'not', 'good', 'considering', 'the', 'week', 'i', 'have', 'ahead', 'of', 'me']"
0,Sun Jun 07 17:04:33 2009,My mimi is in the hospital ,"['my', 'mini', 'is', 'in', 'the', 'hospital']"
1,Mon May 18 07:28:19 2009,@bigwormy hey Worm! It's my birthday today! ,"['hey', 'worm', 'its', 'my', 'birthday', 'today']"
1,Fri May 22 04:18:21 2009,@joe_hill I have to come up with a witty and intelligent question now ,"['i', 'have', 'to', 'come', 'up', 'with', 'a', 'witty', 'and', 'intelligent', 'question', 'now']"
1,Wed Jun 03 03:21:04 2009,"@Pazzafied you get early entries into concerts, exclusive stuff and yeahh. ","['you', 'get', 'early', 'entries', 'into', 'concerts', 'exclusive', 'stuff', 'and', 'yeah']"
1,Mon Jun 15 17:09:13 2009,@promedia hope he loves it even if it isn't a surprise ,"['hope', 'he', 'loves', 'it', 'even', 'if', 'it', 'isnt', 'a', 'surprise']"
1,Sat Jun 06 21:05:04 2009,"@jennieaguirre yeah, i got the new TBS album. it's great ","['yeah', 'i', 'got', 'the', 'new', 'tbs', 'album', 'its', 'great']"
1,Thu May 28 21:12:24 2009,@SecretLifeFAN22 It's okay.  We just had a huge thunderstorm! It was amazing!,"['its', 'okay', 'we', 'just', 'had', 'a', 'huge', 'thunderstorm', 'it', 'was', 'amazing']"
1,Sun Jun 07 21:04:06 2009,@Cuddlebum if there's anything I've learned its to b positive and have faith..sometimes clarity comes when u least expect it ,"['if', 'theres', 'anything', 'ive', 'learned', 'its', 'to', 'b', 'positive', 'and', 'have', 'faithsometimes', 'clarity', 'comes', 'when', 'u', 'least', 'expect', 'it']"
1,Fri Jun 05 09:29:11 2009,@joshuamarch Congrats  Enjoy your weekend ,"['contrast', 'enjoy', 'your', 'weekend']"
1,Mon May 18 00:44:34 2009,"I'll try to go to sleep, but if I can't I'll be back.  haha.","['ill', 'try', 'to', 'go', 'to', 'sleep', 'but', 'if', 'i', 'cant', 'ill', 'be', 'back', 'haha']"
1,Sun Jun 07 14:16:53 2009,"I'm off to bed. Gonna dye my hair tomorrow, what colour? Answers on postcard ","['im', 'off', 'to', 'bed', 'gonna', 'dye', 'my', 'hair', 'tomorrow', 'what', 'colour', 'answers', 'on', 'postcard']"
0,Tue Jun 16 01:10:08 2009,"@SexyKellyC Yes, very sad. ","['yes', 'very', 'sad']"
1,Sun May 10 05:58:09 2009,"@Lady_Twitster no I don't need that crap...good night, and will speak to u tomorrow!!! ","['no', 'i', 'dont', 'need', 'that', 'crapgood', 'night', 'and', 'will', 'speak', 'to', 'u', 'tomorrow']"
1,Sun Jun 07 07:36:01 2009,NEW COVER UP of Try - Jesse Barrera for @jessebarrera &quot;Try&quot; Cover Contest! Check it out!  http://bit.ly/DmvFY,"['new', 'cover', 'up', 'of', 'try', 'jesse', 'barrier', 'for', 'try', 'cover', 'contest', 'check', 'it', 'out']"
0,Mon Jun 22 14:07:17 2009, sorry my twats are all complaints. But i don't want to go to the ER. ,"['sorry', 'my', 'thats', 'are', 'all', 'complaints', 'but', 'i', 'dont', 'want', 'to', 'go', 'to', 'the', 'er']"
1,Sun May 03 00:51:04 2009,Got to go to bed. Started 3 layouts. Will code them tomorrow. ,"['got', 'to', 'go', 'to', 'bed', 'started', 'layouts', 'will', 'code', 'them', 'tomorrow']"
0,Sun May 31 06:10:27 2009,Spending the day with my bff @tchapman85. She's leaving me next week and taking my baby with her ,"['spending', 'the', 'day', 'with', 'my', 'bff', 'shes', 'leaving', 'me', 'next', 'week', 'and', 'taking', 'my', 'baby', 'with', 'her']"
1,Mon Jun 01 01:09:58 2009,"@thelarssan sure, why not! Don't worry, be happy ","['sure', 'why', 'not', 'dont', 'worry', 'be', 'happy']"
0,Mon May 18 04:35:19 2009,"@JMC_Ministries Churches aren't involved as we r called 2b thru Christ. If we were, there wouldn't b need 4 shelters/food banks. ","['churches', 'arent', 'involved', 'as', 'we', 'r', 'called', 'thru', 'christ', 'if', 'we', 'were', 'there', 'wouldnt', 'b', 'need', 'sheltersfood', 'banks']"
1,Mon Jun 15 08:14:29 2009,@mydarlingemma I can really stalk short stack  well. kind of. when they come to perth I will  but panic all live 9000- miles away D:&lt;,"['i', 'can', 'really', 'stalk', 'short', 'stack', 'well', 'kind', 'of', 'when', 'they', 'come', 'to', 'perth', 'i', 'will', 'but', 'panic', 'all', 'live', 'miles', 'away', 'd']"
1,Sun May 31 04:42:58 2009,@Honest_bAbe Morning to you too and thanks I like it too ,"['morning', 'to', 'you', 'too', 'and', 'thanks', 'i', 'like', 'it', 'too']"
0,Fri May 29 17:21:30 2009,@lolbethie that sounds great right about now. It's ridiculously hot in my house ,"['that', 'sounds', 'great', 'right', 'about', 'now', 'its', 'ridiculously', 'hot', 'in', 'my', 'house']"
